A_AGE1,A_AGE2,A_AGE3,A_AGE4,A_AGE5,A_AGE6,A_AGE7,A_AGE8,A_AGE9,VEH_NO,PER_NO,ST_CASE,YEAR,A_PTYPE,A_REST,A_ALCTES,A_HISP,A_RCAT,A_HRACE,A_EJECT,A_PERINJ,A_LOC
3,4,7,4,4,4,6,3,2,1,1,480896,2009,1,1,2,3,1,8,1,1,1
3,5,9,6,6,6,8,4,2,2,1,480896,2009,1,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,1,1,480897,2009,1,1,3,3,1,8,1,1,1
4,5,10,6,7,7,9,6,2,2,1,480897,2009,1,1,3,0,0,0,1,6,1
1,1,3,1,1,1,3,1,1,2,2,480897,2009,2,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,1,1,480898,2009,1,1,2,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,1,2,480898,2009,2,1,3,3,8,9,1,1,1
2,3,6,3,3,3,5,2,2,1,1,480899,2009,1,2,2,2,1,1,2,1,1
4,5,11,7,8,8,10,6,2,0,1,480900,2009,3,2,3,3,8,9,1,1,3
4,5,12,7,9,9,11,6,2,1,1,480900,2009,1,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,1,2,480900,2009,2,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,1,1,480901,2009,1,2,2,3,1,8,1,1,1
3,5,9,6,6,6,8,4,2,1,1,480903,2009,1,2,3,3,1,8,2,1,1
4,5,10,6,7,7,9,6,2,1,2,480903,2009,2,2,3,3,8,9,2,1,1
2,2,5,2,2,2,4,1,2,1,3,480903,2009,2,2,3,0,0,0,2,6,1
3,5,8,5,5,5,7,4,2,1,4,480903,2009,2,2,3,0,0,0,2,6,1
2,3,6,3,3,3,5,2,2,1,1,480904,2009,1,1,3,3,1,8,1,1,1
3,4,7,4,4,4,6,2,2,1,1,480905,2009,1,1,1,3,1,8,1,1,1
1,1,2,1,1,1,2,1,1,1,2,480905,2009,2,1,3,0,0,0,1,6,1
1,1,1,1,1,1,1,1,1,1,3,480905,2009,2,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,2,1,480905,2009,1,1,4,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,2,2,480905,2009,2,1,3,0,0,0,1,6,1
1,1,1,1,1,1,1,1,1,2,3,480905,2009,2,1,3,0,0,0,1,6,1
1,1,1,1,1,1,1,1,1,2,4,480905,2009,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,1,1,480906,2009,1,1,1,3,1,8,1,1,1
2,3,6,3,3,3,5,2,2,2,1,480906,2009,1,1,1,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,2,2,480906,2009,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,2,3,480906,2009,2,2,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,1,1,480907,2009,1,2,3,3,1,8,1,1,1
2,2,5,2,2,2,4,1,2,1,1,480908,2009,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,2,1,480908,2009,1,1,1,3,1,8,1,1,1
2,2,5,2,2,2,4,1,2,3,1,480908,2009,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,1,1,480909,2009,1,1,2,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,1,2,480909,2009,2,1,2,2,1,1,1,1,1
4,5,10,6,7,7,9,6,2,1,1,480910,2009,1,1,1,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,1,2,480910,2009,2,1,1,3,8,9,1,1,1
3,4,7,4,4,4,6,3,2,0,1,480911,2009,3,2,2,3,8,9,1,1,3
4,5,10,6,7,7,9,5,2,1,1,480911,2009,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,0,1,480912,2009,3,2,2,3,8,9,1,1,3
3,4,7,4,4,4,6,2,2,1,1,480912,2009,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,2,1,480912,2009,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,3,1,480912,2009,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,4,1,480912,2009,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,1,1,480913,2009,1,2,1,3,1,8,2,1,1
2,2,5,2,2,2,4,2,2,1,1,480914,2009,1,2,3,2,1,1,2,1,1
1,1,4,1,1,2,3,1,1,1,2,480914,2009,2,1,3,0,0,0,1,6,1
1,1,4,1,1,1,3,1,1,1,3,480914,2009,2,2,3,0,0,0,2,6,1
4,5,10,6,7,7,9,6,2,1,1,480915,2009,1,2,1,3,1,8,1,1,1
4,5,12,7,9,9,11,6,2,1,1,480916,2009,1,3,3,3,1,8,1,1,1
4,5,12,7,9,9,11,6,2,0,1,480917,2009,3,2,3,3,8,9,1,1,3
3,5,9,6,6,6,8,5,2,1,1,480917,2009,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,1,2,480917,2009,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,1,1,480918,2009,1,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,2,1,480918,2009,1,1,3,2,1,1,1,1,1
4,5,12,7,9,9,11,6,2,2,2,480918,2009,2,2,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,2,3,480918,2009,2,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,1,1,480919,2009,1,2,1,3,1,8,1,1,1
3,5,9,6,6,6,8,5,2,1,1,480920,2009,1,2,1,3,1,8,1,1,1
2,3,6,3,3,3,5,2,2,1,1,480921,2009,1,1,1,2,1,1,1,1,1
4,5,11,7,8,8,10,6,2,2,1,480921,2009,1,1,1,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,1,1,480922,2009,1,2,3,3,1,8,1,1,1
2,3,6,3,3,3,5,2,2,1,2,480922,2009,2,2,3,3,8,9,2,1,1
2,2,5,2,2,2,4,1,2,1,3,480922,2009,2,2,3,0,0,0,1,6,1
1,1,4,1,1,1,3,1,1,1,4,480922,2009,2,2,3,0,0,0,1,6,1
1,1,4,1,1,2,3,1,1,1,5,480922,2009,2,2,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,1,1,480923,2009,1,1,3,3,1,8,1,1,1
2,2,5,2,2,2,4,2,2,2,1,480923,2009,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,3,1,480923,2009,1,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,3,2,480923,2009,2,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,1,1,480924,2009,1,2,2,3,1,8,1,1,1
2,2,5,2,2,2,4,1,2,1,2,480924,2009,2,2,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,1,1,480925,2009,1,2,4,3,1,8,2,1,1
2,3,6,3,3,3,5,2,2,1,2,480925,2009,2,2,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,1,1,480926,2009,1,1,1,3,1,8,1,1,1
3,4,7,4,4,4,6,2,2,1,1,480927,2009,1,2,1,1,2,3,2,1,1
1,1,1,1,1,1,1,1,1,1,2,480927,2009,2,2,3,0,0,0,2,6,1
1,1,2,1,1,1,1,1,1,1,3,480927,2009,2,2,3,0,0,0,2,6,1
3,5,8,5,5,5,7,3,2,1,1,480928,2009,1,2,2,2,1,1,1,1,1
3,5,9,6,6,6,8,5,2,0,1,480929,2009,3,2,1,3,8,9,1,1,2
3,5,8,5,5,5,7,4,2,1,1,480929,2009,1,2,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,1,1,480930,2009,1,2,3,3,1,8,1,1,1
3,5,9,6,6,6,8,5,2,1,1,480931,2009,1,2,2,3,1,8,2,1,1
4,5,10,6,7,7,9,5,2,1,1,480932,2009,1,1,3,3,1,8,1,1,1
3,5,8,5,5,5,7,3,2,2,1,480932,2009,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,1,1,480933,2009,1,1,5,2,1,1,1,1,1
2,3,6,3,3,3,5,2,2,1,1,480934,2009,1,1,2,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,2,1,480934,2009,1,1,3,3,1,8,1,1,1
1,1,4,1,1,2,3,1,1,2,2,480934,2009,2,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,1,1,480935,2009,1,2,3,2,1,1,2,1,1
3,5,8,5,5,5,7,4,2,1,1,480936,2009,1,2,1,3,1,8,1,1,1
3,4,7,4,4,4,6,3,2,2,1,480936,2009,1,1,2,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,3,1,480936,2009,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,1,1,480937,2009,1,2,2,3,1,8,1,1,1
3,5,8,5,5,5,7,3,2,1,1,480938,2009,1,2,1,2,1,1,2,1,1
2,3,6,3,3,3,5,2,2,1,1,480939,2009,1,1,3,3,1,8,1,1,1
2,3,6,3,3,3,5,2,2,1,1,480940,2009,1,1,3,3,1,8,1,1,1
2,3,6,3,3,3,5,2,2,1,2,480940,2009,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,2,1,480940,2009,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,1,1,480941,2009,1,2,1,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,1,2,480941,2009,2,2,1,3,8,9,1,1,1
2,3,6,3,3,3,5,2,2,1,1,480942,2009,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,2,1,480942,2009,1,1,3,3,1,8,1,1,1
3,4,7,4,4,4,6,3,2,1,1,480943,2009,1,2,1,1,2,3,1,1,1
3,4,7,4,4,4,6,3,2,2,1,480943,2009,1,1,1,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,1,1,480944,2009,1,2,2,3,1,8,2,1,1
2,3,6,3,3,3,5,2,2,0,1,480945,2009,3,2,2,3,8,9,1,1,3
3,4,7,4,4,4,6,3,2,1,1,480945,2009,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,1,1,480946,2009,1,2,2,2,1,1,1,1,1
3,4,7,4,4,4,6,3,2,1,1,480947,2009,1,2,2,3,1,8,2,1,1
3,5,9,6,6,6,8,4,2,1,1,480948,2009,1,2,1,2,1,1,1,1,1
5,6,13,8,10,10,12,7,3,2,1,480948,2009,1,3,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,0,1,480949,2009,3,2,2,2,1,1,1,1,3
2,2,5,2,2,2,4,1,2,1,1,480949,2009,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,1,1,480950,2009,1,1,2,3,1,8,1,1,1
3,4,7,4,4,4,6,2,2,1,1,480951,2009,1,2,2,2,1,1,1,1,1
3,5,9,6,6,6,8,5,2,1,1,480952,2009,1,1,3,3,1,8,1,1,1
3,4,7,4,4,4,6,3,2,1,1,480953,2009,1,2,2,2,1,1,2,1,1
3,4,7,4,4,4,6,3,2,1,2,480953,2009,2,2,2,3,8,9,2,1,1
2,3,6,3,3,3,5,2,2,1,1,480954,2009,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,2,1,480954,2009,1,2,1,3,1,8,1,1,1
3,4,7,4,4,4,6,3,2,1,1,480955,2009,1,2,2,3,1,8,1,1,1
3,5,9,6,6,6,8,5,2,1,1,480956,2009,1,1,2,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,1,2,480956,2009,2,2,5,3,8,9,2,1,1
2,3,6,3,3,3,5,2,2,1,3,480956,2009,2,2,3,0,0,0,2,6,1
2,3,6,3,3,3,5,2,2,1,1,480957,2009,1,2,3,3,1,8,1,1,1
2,2,5,2,2,2,4,1,2,1,2,480957,2009,2,2,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,1,1,480958,2009,1,3,2,2,1,1,1,1,1
3,4,7,4,4,4,6,3,2,1,2,480958,2009,2,3,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,1,3,480958,2009,2,3,2,3,8,9,1,1,1
4,5,11,7,8,8,10,6,2,1,1,480959,2009,1,2,1,3,1,8,1,1,1
4,5,12,7,9,9,11,6,2,2,1,480959,2009,1,1,1,3,1,8,1,1,1
4,5,12,7,9,9,11,6,2,2,2,480959,2009,2,1,5,3,8,9,1,1,1
4,5,10,6,7,7,9,6,2,1,1,480960,2009,1,1,1,3,1,8,1,1,1
3,5,8,5,5,5,7,4,2,1,2,480960,2009,2,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,1,1,480961,2009,1,1,1,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,2,1,480961,2009,1,2,3,3,1,8,1,1,1
3,4,7,4,4,4,6,2,2,1,1,480962,2009,1,2,4,3,1,8,1,1,1
3,5,9,6,6,6,8,4,2,2,1,480962,2009,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,2,2,480962,2009,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,1,1,480963,2009,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,2,1,480963,2009,1,2,1,2,1,1,2,1,1
3,5,9,6,6,6,8,5,2,3,1,480963,2009,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,4,1,480963,2009,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,5,1,480963,2009,1,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,6,1,480963,2009,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,1,1,480964,2009,1,3,2,3,7,8,1,1,1
2,2,5,2,2,2,4,2,2,1,1,480965,2009,1,1,2,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,1,2,480965,2009,2,2,3,3,8,9,1,1,1
3,4,7,4,4,4,6,3,2,1,3,480965,2009,2,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,0,1,480966,2009,3,2,2,3,8,9,1,1,3
3,4,7,4,4,4,6,2,2,1,1,480966,2009,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,1,1,480967,2009,1,2,2,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,2,1,480967,2009,1,1,3,2,1,1,1,1,1
2,3,6,3,3,3,5,2,2,1,1,480969,2009,1,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,2,1,480969,2009,1,1,1,2,1,1,1,1,1
4,5,12,7,9,9,11,6,2,2,2,480969,2009,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,1,1,480970,2009,1,3,2,2,1,1,1,1,1
2,3,6,3,3,3,5,2,2,2,1,480970,2009,1,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,2,2,480970,2009,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,1,1,480971,2009,1,2,2,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,1,2,480971,2009,2,2,2,3,8,9,1,1,1
3,4,7,4,4,4,6,2,2,1,1,480972,2009,1,1,2,1,2,3,1,1,1
3,5,8,5,5,5,7,3,2,2,1,480972,2009,1,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,1,1,480973,2009,1,1,1,3,1,8,1,1,1
2,2,5,2,2,2,4,1,2,1,1,480974,2009,1,2,2,2,1,1,2,1,1
4,5,12,7,9,9,11,6,2,1,1,480975,2009,1,1,1,3,1,8,1,1,1
3,5,9,6,6,6,8,5,2,2,1,480975,2009,1,1,1,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,1,1,480976,2009,1,2,1,3,1,8,1,1,1
3,4,7,4,4,4,6,2,2,0,1,480977,2009,3,2,3,3,1,8,1,1,3
4,5,10,6,7,7,9,5,2,1,1,480977,2009,1,3,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,1,1,480978,2009,1,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,2,1,480978,2009,1,1,5,3,1,8,1,1,1
3,4,7,4,4,4,6,3,2,1,1,480979,2009,1,1,2,2,1,1,2,1,1
3,5,9,6,6,6,8,5,2,1,2,480979,2009,2,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,0,1,480980,2009,3,2,3,3,8,9,1,1,3
3,5,8,5,5,5,7,4,2,1,1,480980,2009,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,1,1,480981,2009,1,1,5,2,1,1,1,1,1
2,2,5,2,2,2,4,1,2,1,1,480982,2009,1,2,1,1,2,3,2,1,1
3,5,9,6,6,6,8,5,2,1,1,480983,2009,1,1,2,3,1,8,1,1,1
4,5,10,6,7,7,9,5,2,1,1,480985,2009,1,2,1,3,1,8,1,1,1
4,5,10,6,7,7,9,6,2,1,1,480986,2009,1,2,3,3,1,8,2,1,1
3,5,9,6,6,6,8,5,2,1,1,480987,2009,1,2,3,2,1,1,1,1,1
3,5,8,5,5,5,7,4,2,1,1,480988,2009,1,1,2,3,1,8,2,1,1
4,5,10,6,7,7,9,6,2,1,1,480989,2009,1,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,1,2,480989,2009,2,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,2,1,480989,2009,1,1,3,3,1,8,1,1,1
2,2,5,2,2,2,4,1,2,1,1,480990,2009,1,2,2,0,0,0,2,6,1
2,2,5,2,2,2,4,2,2,1,2,480990,2009,2,2,2,2,1,1,2,1,1
2,3,6,3,3,3,5,2,2,1,1,480991,2009,1,1,2,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,1,2,480991,2009,2,1,3,0,0,0,1,6,1
1,1,3,1,1,1,2,1,1,1,3,480991,2009,2,3,3,0,0,0,1,6,1
1,1,3,1,1,1,2,1,1,1,4,480991,2009,2,3,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,2,1,480991,2009,1,1,5,3,1,8,1,1,1
3,5,9,6,6,6,8,4,2,1,1,480992,2009,1,1,2,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,1,2,480992,2009,2,2,3,3,8,9,1,1,1
3,5,8,5,5,5,7,4,2,1,3,480992,2009,2,3,2,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,1,1,480994,2009,1,1,3,3,1,8,1,1,1
4,5,10,6,7,7,9,6,2,2,1,480994,2009,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,2,2,480994,2009,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,1,1,480995,2009,1,1,2,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,1,2,480995,2009,2,2,3,3,8,9,2,1,1
2,3,6,3,3,3,5,2,2,1,1,480996,2009,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,2,1,480996,2009,1,2,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,2,2,480996,2009,2,2,5,3,8,9,1,1,1
2,3,6,3,3,3,5,2,2,0,1,480997,2009,3,2,3,2,1,1,1,1,2
5,6,13,8,10,10,12,7,3,1,1,480997,2009,1,3,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,0,1,480998,2009,3,2,1,1,2,3,1,1,3
4,5,10,6,7,7,9,5,2,1,1,480998,2009,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,2,1,480998,2009,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,1,1,480999,2009,1,2,2,2,1,1,1,1,1
3,5,8,5,5,5,7,4,2,1,1,481000,2009,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,2,1,481000,2009,1,1,1,3,1,8,1,1,1
1,1,1,1,1,1,1,1,1,2,2,481000,2009,2,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,1,1,481001,2009,1,1,1,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,2,1,481001,2009,1,1,1,3,1,8,1,1,1
3,5,9,6,6,6,8,4,2,2,2,481001,2009,2,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,2,3,481001,2009,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,1,1,481002,2009,1,2,3,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,1,2,481002,2009,2,2,3,0,0,0,1,6,1
1,1,1,1,1,1,1,1,1,1,3,481002,2009,2,2,3,3,8,9,2,1,1
2,3,6,3,3,3,5,2,2,1,4,481002,2009,2,2,3,0,0,0,1,6,1
1,1,1,1,1,1,1,1,1,1,5,481002,2009,2,2,3,0,0,0,2,6,1
1,1,2,1,1,1,2,1,1,1,6,481002,2009,2,1,3,0,0,0,1,6,1
1,1,2,1,1,1,2,1,1,1,7,481002,2009,2,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,2,1,481002,2009,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,1,1,481003,2009,1,1,3,3,1,8,1,1,1
3,5,9,6,6,6,8,4,2,1,2,481003,2009,2,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,1,1,481004,2009,1,2,2,3,1,8,2,1,1
3,4,7,4,4,4,6,2,2,1,1,481005,2009,1,1,1,3,1,8,1,1,1
4,5,11,7,8,8,10,6,2,2,1,481005,2009,1,1,1,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,1,1,481006,2009,1,1,1,3,1,8,1,1,1
2,3,6,3,3,3,5,2,2,2,1,481006,2009,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,1,1,481007,2009,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,2,1,481007,2009,1,1,3,2,1,1,1,1,1
2,2,5,2,2,2,4,2,2,1,1,481008,2009,1,1,3,3,1,8,1,1,1
3,4,7,4,4,4,6,3,2,2,1,481008,2009,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,1,1,481009,2009,1,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,1,2,481009,2009,2,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,2,1,481009,2009,1,2,2,3,1,8,1,1,1
3,5,8,5,5,5,7,4,2,1,1,481010,2009,1,2,3,0,0,0,2,6,1
3,4,7,4,4,4,6,3,2,1,2,481010,2009,2,2,3,3,8,9,2,1,1
4,5,10,6,7,7,9,5,2,1,1,481011,2009,1,1,1,3,8,9,1,1,1
3,5,9,6,6,6,8,5,2,1,2,481011,2009,2,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,1,1,481012,2009,1,1,2,2,1,1,2,1,1
2,2,5,2,2,2,4,1,2,1,1,481013,2009,1,1,1,3,1,8,1,1,1
3,5,9,6,6,6,8,4,2,2,1,481013,2009,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,1,1,481014,2009,1,2,2,2,1,1,2,1,1
3,4,7,4,4,4,6,2,2,1,2,481014,2009,2,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,1,1,481015,2009,1,2,2,3,1,8,2,1,1
2,3,6,3,3,3,5,2,2,1,2,481015,2009,2,2,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,1,1,481016,2009,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,2,1,481016,2009,1,1,3,0,0,0,1,6,1
1,1,2,1,1,1,2,1,1,2,2,481016,2009,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,2,3,481016,2009,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,2,4,481016,2009,2,2,3,0,0,0,1,6,1
1,1,2,1,1,1,1,1,1,2,5,481016,2009,2,2,3,2,1,1,2,1,1
4,5,10,6,7,7,9,5,2,2,6,481016,2009,2,2,3,3,8,9,1,1,1
3,5,8,5,5,5,7,4,2,1,1,481017,2009,1,2,1,3,1,8,1,1,1
3,5,9,6,6,6,8,4,2,0,1,481018,2009,3,2,2,1,2,3,1,1,3
2,2,5,2,2,2,4,2,2,1,1,481018,2009,1,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,1,1,481019,2009,1,1,3,3,1,8,1,1,1
2,2,5,2,2,2,4,1,2,2,1,481019,2009,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,1,1,481020,2009,1,1,1,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,2,1,481020,2009,1,2,3,3,1,8,1,1,1
2,2,5,2,2,2,4,1,2,1,1,481022,2009,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,1,2,481022,2009,2,1,3,3,8,9,1,1,1
3,4,7,4,4,4,6,3,2,0,1,481023,2009,3,2,1,3,1,8,1,1,3
4,5,10,6,7,7,9,5,2,1,1,481023,2009,1,1,1,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,1,2,481023,2009,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,1,1,481024,2009,1,1,1,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,1,2,481024,2009,2,2,1,3,8,9,2,1,1
1,1,4,1,1,1,3,1,1,1,3,481024,2009,2,1,3,3,8,9,1,1,1
1,1,4,1,1,1,3,1,1,1,4,481024,2009,2,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,1,5,481024,2009,2,1,3,0,0,0,1,6,1
1,1,3,1,1,1,3,1,1,1,6,481024,2009,2,1,3,0,0,0,1,6,1
1,1,3,1,1,1,3,1,1,1,7,481024,2009,2,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,1,1,481025,2009,1,1,1,3,1,8,1,1,1
3,5,8,5,5,5,7,3,2,2,1,481025,2009,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,2,2,481025,2009,2,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,1,1,481026,2009,1,2,1,2,1,1,1,1,1
3,5,8,5,5,5,7,3,2,1,1,481027,2009,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,2,1,481027,2009,1,2,1,3,1,8,1,1,1
4,5,10,6,7,7,9,5,2,1,1,481028,2009,1,2,2,1,2,3,2,1,1
3,4,7,4,4,4,6,2,2,1,1,481029,2009,1,2,2,3,1,8,2,1,1
4,5,12,7,9,9,11,6,2,1,1,481030,2009,1,3,3,3,1,8,1,1,1
4,5,10,6,7,7,9,6,2,2,1,481030,2009,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,2,2,481030,2009,2,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,3,1,481030,2009,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,3,2,481030,2009,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,1,1,481031,2009,1,1,1,3,1,8,1,1,1
4,5,10,6,7,7,9,6,2,2,1,481031,2009,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,0,1,481032,2009,3,2,1,3,1,8,1,1,3
3,5,9,6,6,6,8,5,2,1,1,481032,2009,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,0,1,481033,2009,3,2,3,3,8,9,1,1,3
3,5,8,5,5,5,7,3,2,1,1,481033,2009,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,1,1,481034,2009,1,1,2,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,2,1,481034,2009,1,1,3,1,2,3,1,1,1
3,4,7,4,4,4,6,2,2,2,2,481034,2009,2,1,3,3,8,9,1,1,1
1,1,2,1,1,1,2,1,1,2,3,481034,2009,2,1,3,0,0,0,1,6,1
1,1,2,1,1,1,1,1,1,2,4,481034,2009,2,1,3,3,8,9,1,1,1
3,5,8,5,5,5,7,4,2,1,1,481035,2009,1,2,2,1,2,3,2,1,1
