ST_CASE,PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,ROUTE,TWAY_ID,TWAY_ID2,LATITUDE,LONGITUD,TYP_INT,WEATHER1,WEATHER2,WEATHER,CF1,CF2,CF3,FATALS
481883,2,267,0,24,7,2016,1,13,34,1,I-10,,30.46251667,-99.7288,1,1,0,1,0,0,0,1
481884,2,439,364,24,7,2016,1,13,41,8,FM 730/BOYD RD,,32.32211111,-95.4186,1,1,0,1,0,0,0,1
481885,1,117,0,25,7,2016,2,16,3,2,US-60,,34.76741111,-102.458,1,1,0,1,0,0,0,1
481886,2,423,0,25,7,2016,2,15,54,3,SR-49 LOOP TEXAS TOLL,,32.32211111,-95.4186,1,10,0,10,0,0,0,1
481887,1,131,0,26,7,2016,3,10,18,3,SR-359,,27.51518056,-98.4805,1,10,0,10,0,0,0,1
481888,2,213,0,26,7,2016,3,1,3,2,US-175,,32.09421111,-95.6351,1,1,0,1,0,0,0,1
481889,1,467,0,26,7,2016,3,6,45,8,FM 16,,32.51248889,-95.7423,1,5,0,5,0,0,0,1
481890,2,487,0,27,7,2016,4,7,54,2,US-70,,34.13491111,-99.3365,1,1,0,1,0,0,0,1
481891,2,91,4870,28,7,2016,5,9,43,7,I-35,,29.72985278,-98.0765,1,10,0,10,0,0,0,1
481892,1,201,0,28,7,2016,5,22,35,7,I-10/EAST FWY,,29.77091944,-95.1524,1,1,0,1,0,0,0,1
481893,1,329,4560,28,7,2016,5,22,39,1,I-20 BUSINESS FRONT ST,TYLER ST,32.00172778,-102.06299999999999,3,1,0,1,0,0,0,1
481894,1,277,0,29,7,2016,6,23,5,8,FM 38,,33.70645,-95.8113,1,1,0,1,0,0,0,1
481895,1,323,0,29,7,2016,6,2,57,8,FM 1021,,28.57941111,-100.353,1,2,0,2,0,0,0,1
481896,6,423,0,29,7,2016,6,14,33,3,SR-155/FRANKSTON HWY,,32.28013056,-95.3615,1,1,0,1,0,0,0,1
481897,3,29,6090,30,7,2016,7,1,30,6,ZARZAMORA ST,,29.32661389,-98.5327,1,1,0,1,0,0,0,3
481898,2,29,6090,30,7,2016,7,5,51,8,SP 368/AUSTIN HWY,,29.49630833,-98.4283,1,1,0,1,0,0,0,1
481899,2,141,2190,30,7,2016,7,16,19,6,LOMALAND DR,BURNHAM RD,31.74109167,-106.333,2,1,0,1,0,0,0,1
481900,2,181,6350,30,7,2016,7,15,12,6,FRISCO RD,,33.67684167,-96.586,1,1,0,1,0,0,0,1
481901,5,439,2255,30,7,2016,7,14,54,7,SR-360,HARWOOD RD,32.85164167,-97.0652,2,1,0,1,0,0,0,2
481902,3,141,2190,31,7,2016,1,0,13,2,US-85 PAISANO,SPUR 1966,31.76264722,-106.508,3,1,0,1,0,0,0,1
481903,3,27,3690,1,8,2016,2,9,15,3,SR-201 CLEAR CREEK RD,JANELLE DR,31.10161389,-97.8041,3,1,0,1,0,0,0,1
481904,1,139,7270,1,8,2016,2,13,32,8,BU-287R MAIN ST,,32.39366944,-96.8583,1,1,0,1,0,0,0,1
481905,2,163,0,1,8,2016,2,5,41,8,FM 117,,28.78765556,-99.3212,1,1,0,1,0,0,0,1
481906,1,439,9997,1,8,2016,2,23,43,8,FM 2499 INTERNATIONAL PKWY,,32.98402222,-97.0401,1,1,0,1,0,0,0,1
481907,2,329,4560,2,8,2016,3,7,47,3,SR-158B BUSINESS ANDREWS HWY,,32.00325278,-102.131,1,1,0,1,0,0,0,1
481908,4,215,4650,23,7,2016,7,20,44,3,SR-107 CONWAY AVE,9TH ST,26.21444444,-98.3259,2,1,0,1,0,0,0,1
481909,3,29,6090,7,7,2016,5,11,0,6,LOOP 13 WW WHITE RD,LORD RD,29.41358889,-98.4055,2,1,0,1,0,0,0,1
481910,6,91,0,9,7,2016,7,14,14,8,FM 306,CR-PURGATORY RD,29.84661944,-98.119,3,1,0,1,0,0,0,1
481911,3,99,0,9,7,2016,7,20,0,4,CR-WHISPERING OAKS DR,,31.17463333,-97.9147,1,1,0,1,0,0,0,1
481912,1,453,330,10,7,2016,1,23,40,6,BLUFF SPRINGS RD,CHATEAU VILLAGE WAY,30.17343889,-97.7688,3,1,0,1,0,0,0,1
481913,1,135,5030,21,7,2016,5,19,1,6,EASTRIDGE RD,,31.89738889,-102.30799999999999,1,1,0,1,0,0,0,1
481914,1,143,0,21,7,2016,5,12,27,2,US-67,,32.19340833,-98.12799999999999,1,1,0,1,0,0,0,1
481915,2,401,0,22,7,2016,6,8,45,2,US-59,,31.8485,-94.4731,1,1,0,1,0,0,0,2
481916,1,425,0,23,7,2016,7,11,10,8,FM 51,,32.19985278,-97.9003,1,1,0,1,0,0,0,1
481917,3,91,0,25,7,2016,2,19,19,8,FM 3159,,29.81761111,-98.2957,1,10,0,10,0,0,0,2
481918,4,201,0,27,7,2016,4,19,40,7,SR-249 TOMBALL PKWY,,30.04800833,-95.6135,1,1,0,1,0,0,0,1
481919,1,265,3670,29,7,2016,6,1,8,3,SR-173 BANDERA HWY,,30.01851111,-99.1262,1,1,0,1,0,0,0,1
481920,2,113,1730,30,7,2016,7,13,1,6,HAMPTON RD,,32.71439167,-96.8569,1,1,0,1,0,0,0,1
481921,2,201,3280,1,8,2016,2,1,20,1,I-610 N LP E,,29.80932222,-95.3176,1,1,0,1,0,0,0,1
481922,1,201,3280,2,8,2016,3,1,25,6,BAY AREA BLVD,SEAWOLF DR,29.55050278,-95.1264,2,1,0,1,0,0,0,1
481923,2,39,5249,12,6,2016,1,3,4,8,FM518 BROADWAY ST,,29.55282222,-95.2559,1,10,0,10,0,0,0,1
481924,1,113,1730,13,6,2016,2,4,51,1,I-35E STEMMONS FWY,,32.82245,-96.8705,1,10,0,10,0,0,0,2
481925,1,491,1242,26,6,2016,1,3,54,6,TX HILL COUNTRY TRL 183A TLWY,,30.49343333,-97.8021,1,1,0,1,0,0,0,1
481926,3,177,0,21,7,2016,5,16,28,8,FM108,,29.15100833,-97.1511,1,10,0,10,0,0,0,3
481927,3,361,5100,23,7,2016,7,15,20,1,I-10,,30.11848611,-93.7898,1,1,0,1,0,0,0,1
481928,3,201,3280,26,7,2016,3,6,0,2,US-59 SOUTHWEST FWY,,29.72929722,-95.4352,1,1,0,1,0,0,0,1
481929,2,303,0,26,7,2016,3,10,49,2,US-62,,33.66251111,-101.694,1,1,0,1,0,0,0,1
481930,3,31,0,27,7,2016,4,18,4,2,US-281,,30.15033611,-98.3941,1,1,0,1,0,0,0,1
481931,1,419,0,28,7,2016,5,23,44,3,SR-7,,31.71556111,-94.2731,1,10,0,10,0,0,0,1
481932,2,255,0,29,7,2016,6,7,20,2,US-181,,28.7658,-97.8521,1,1,0,1,0,0,0,1
481933,1,29,6090,30,7,2016,7,12,54,2,US-281 MCALLISTER FWY,,29.4932,-98.4838,1,10,0,10,0,0,0,1
481934,7,201,0,31,7,2016,1,3,8,3,SR-8 LOOP SAM HOUSTON TLWY,,29.891,-95.5494,1,10,0,10,0,0,0,1
481935,3,209,6170,2,8,2016,3,18,5,3,SR-21 AIRPORT HWY,,29.8787,-97.9019,1,1,0,1,0,0,0,1
481936,4,89,0,17,7,2016,1,9,31,1,I-10,,29.71899444,-96.4423,1,10,0,10,0,0,0,1
481937,2,141,2190,19,7,2016,3,12,20,6,MONTWOOD DR,MERMAID DR,31.76941667,-106.311,3,1,0,1,0,0,0,1
481938,1,355,1550,20,7,2016,4,0,56,6,GULF BEACH RD,,27.55044722,-97.2368,1,1,0,1,15,0,0,2
481939,2,59,0,21,7,2016,5,0,54,1,I-20,,32.43372778,-99.6142,1,1,0,1,0,0,0,1
481940,1,175,0,24,7,2016,1,23,11,2,US-59,,28.68171667,-97.3106,1,1,0,1,0,0,0,1
481941,3,143,0,25,7,2016,2,13,30,2,US-67,,32.05802778,-98.3739,1,1,0,1,0,0,0,1
481942,4,157,0,25,7,2016,2,18,0,3,SR-36,FM1489,29.60393333,-95.9779,2,2,0,2,0,0,0,1
481943,3,85,92,26,7,2016,3,19,31,6,BETHANY DR,,33.09038056,-96.6734,1,1,0,1,14,0,0,1
481944,2,287,0,26,7,2016,3,4,40,8,FM448,,30.13210278,-96.9713,1,1,0,1,0,0,0,1
481945,1,339,0,26,7,2016,3,13,16,8,FM1314 CONROE PORTER RD,,30.26101111,-95.4019,1,1,0,1,0,0,0,1
481946,2,463,0,27,7,2016,4,15,50,2,US-90,,29.24291944,-100.08200000000001,1,10,0,10,0,0,0,1
481947,1,61,0,28,7,2016,5,11,5,8,FM1847 PAREDES LINE RD,,26.2432,-97.4611,1,1,0,1,0,0,0,1
481948,7,469,0,28,7,2016,5,8,15,2,US-59,,28.85493611,-96.8851,1,10,0,10,0,0,0,1
481949,4,113,2800,29,7,2016,6,14,28,7,SR-161/190,SS303 WARRIOR TRL,32.69860833,-97.0252,2,1,0,1,0,0,0,1
481950,1,287,0,30,7,2016,7,18,28,3,SR-21,,30.32668889,-96.9198,1,1,0,1,0,0,0,1
481951,1,113,0,31,7,2016,1,12,0,4,CR-BECKETT RD,,32.64821389,-96.6101,1,1,0,1,0,0,0,1
481952,1,113,3420,31,7,2016,1,2,34,3,SR-12 LOOP WALTON WALKER BLVD,,32.84131944,-96.9149,1,1,0,1,0,0,0,1
481953,1,129,0,31,7,2016,1,3,50,2,US-287,,34.88784167,-100.75,1,1,0,1,0,0,0,1
481954,1,201,3280,31,7,2016,1,3,54,1,I-45 NORTH FWY,,29.86282222,-95.4039,1,1,0,1,0,0,0,1
481955,3,363,4630,31,7,2016,1,16,29,2,US-180 HWY,FM 1821,32.81076944,-98.0829,2,1,0,1,0,0,0,1
481956,2,423,0,31,7,2016,1,11,52,3,SR-31,,32.35917222,-95.1892,1,1,0,1,0,0,0,1
481957,1,85,7620,1,8,2016,2,15,53,3,SR-78,,33.01060833,-96.5417,1,1,0,1,0,0,0,1
481958,1,203,4360,1,8,2016,2,23,25,3,SR-32 KARNACK HWY,,32.55719444,-94.3196,1,1,0,1,0,0,0,1
481959,2,315,0,1,8,2016,2,13,0,8,FM 729,,32.82980833,-94.6163,1,1,0,1,0,0,0,1
481960,1,381,0,1,8,2016,2,23,21,1,I-27,,35.03180278,-101.919,1,1,0,1,0,0,0,1
481961,1,293,0,2,8,2016,3,14,30,2,US-84,,31.68575278,-96.4349,1,1,0,1,0,0,0,1
481962,5,325,0,2,8,2016,3,19,0,8,FM 471,,29.46681944,-98.8792,1,1,0,1,0,0,0,1
481963,1,339,0,2,8,2016,3,7,48,3,SR-99 TOLL,,30.13057778,-95.2427,1,1,0,1,0,0,0,1
481964,2,201,3280,3,8,2016,4,16,31,6,JEANETTA ST,,29.72516944,-95.5251,1,1,0,1,0,0,0,1
481965,4,209,0,3,8,2016,4,0,44,8,FM 150,,30.07853889,-98.0046,1,1,0,1,0,0,0,1
481966,1,361,0,3,8,2016,4,23,0,8,FM 2802,,30.23330278,-94.0033,1,1,0,1,0,0,0,1
481967,3,403,0,3,8,2016,4,9,2,3,SR-87,SR-21,31.43210556,-93.8463,2,1,0,1,0,0,0,1
481968,3,1,5170,5,8,2016,6,8,8,2,US-79 OAK ST,,31.74951944,-95.6505,1,1,0,1,0,0,0,1
481969,1,27,6810,5,8,2016,6,5,47,7,US-190 HK DODGEN LOOP,,31.08405278,-97.3848,1,1,0,1,0,0,0,1
481970,6,161,0,5,8,2016,6,0,30,1,I-45,,31.58638611,-96.1506,1,10,0,10,0,0,0,1
481971,2,303,0,5,8,2016,6,4,27,2,US-62,FM 1585,33.49044167,-102.04299999999999,2,1,0,1,0,0,0,1
481973,2,217,0,6,8,2016,7,20,10,4,CR-2115,,31.90413889,-97.2967,1,1,0,1,0,0,0,1
481974,2,41,970,7,8,2016,1,0,12,8,FM 1179 VILLA MARIA RD,JONES RD,30.60921944,-96.4072,2,1,0,1,0,0,0,1
481975,2,201,3280,7,8,2016,1,5,40,7,SL-8 SAM HOUSTON PKWY,GENOA RED BLUFF RD,29.63071667,-95.171,2,10,0,10,0,0,0,1
481976,1,407,6344,9,8,2016,3,2,39,7,US-59,,30.48753611,-94.9945,1,1,0,1,0,0,0,1
481977,2,367,0,15,7,2016,6,8,0,3,SR-171,,32.68568611,-97.7566,1,10,0,10,0,0,0,1
481978,1,141,2190,27,7,2016,4,19,14,6,PENDALE,,31.70701944,-106.33200000000001,1,1,0,1,0,0,0,1
481979,7,199,0,29,7,2016,6,6,40,3,SR-105,CR-STONE WALL RD,30.15441944,-94.4671,3,1,0,1,0,0,0,1
481980,4,85,92,31,7,2016,1,1,29,2,US-85 / SR-75 CENTRAL EXPY,,33.09997778,-96.6784,1,1,0,1,0,0,0,1
481981,2,113,1730,31,7,2016,1,1,41,8,SL12 WALTON WALKER FWY,,32.74212222,-96.9193,1,1,0,1,0,0,0,1
481982,2,113,2590,31,7,2016,1,3,23,1,I-635 LBJ FWY,,32.86386944,-96.6612,1,1,0,1,0,0,0,1
481983,1,305,0,3,8,2016,4,15,20,8,FM2192,,33.38911111,-101.774,1,1,0,1,0,0,0,1
481984,4,113,1730,5,8,2016,6,21,45,6,LAKE JUNE RD,HOLCOMB RD,32.73426667,-96.6743,2,1,0,1,14,0,0,1
481985,4,5,0,6,8,2016,7,15,2,2,US-69,CR-CHIMNEY ROCK,31.38361667,-94.7724,3,1,0,1,0,0,0,1
481986,1,29,6090,6,8,2016,7,2,34,7,I-10,,29.56806944,-98.59200000000001,1,1,0,1,0,0,0,1
481987,1,339,0,6,8,2016,7,0,3,4,CR-2432 WILLIS WAUKEGAN RD,,30.38379444,-95.4011,1,1,0,1,0,0,0,1
481988,2,485,7490,6,8,2016,7,1,25,6,HARDING ST,,33.91389722,-98.4632,1,1,0,1,0,0,0,2
481989,3,29,6090,7,8,2016,1,21,15,1,I-10,,29.39609167,-98.4979,1,1,0,1,0,0,0,1
481990,5,91,4870,7,8,2016,1,22,51,8,FM306,HUNTER RD,29.74415556,-98.0978,2,1,0,1,0,0,0,1
481991,1,113,3420,7,8,2016,1,5,58,6,SHADY GROVE RD,,32.80110833,-96.95200000000001,1,1,0,1,0,0,0,1
481992,3,29,6090,8,8,2016,2,16,32,1,I-410 RAMP,,29.39640278,-98.4796,1,1,0,1,0,0,0,1
481993,1,29,6090,8,8,2016,2,22,34,8,FM 2696/BLANCO AVE,,29.54876389,-98.5105,1,1,0,1,0,0,0,1
481994,1,113,1730,8,8,2016,2,1,5,6,WESTMORELAND RD,,32.79743056,-96.8737,1,1,0,1,0,0,0,1
481995,1,403,0,8,8,2016,2,7,25,8,FM 1/BRONSON RD,,31.37108056,-93.9959,1,1,0,1,0,0,0,1
481996,3,113,1730,9,8,2016,3,23,33,1,I-45/JULIUS SCHEPPS FWY,,32.76448333,-96.7757,1,1,0,1,3,23,0,1
481997,1,291,1770,9,8,2016,3,18,1,2,US-90,,30.00035556,-94.9494,1,1,0,1,0,0,0,1
481998,2,29,6090,10,8,2016,4,22,39,6,CULEBRA RD,,29.44930833,-98.5684,1,10,0,10,0,0,0,1
481999,5,479,3899,9,1,2016,7,10,30,2,US-83/ZAPATA HWY,,27.39293611,-99.4765,1,1,0,1,0,0,0,1
482000,2,479,3899,31,3,2016,5,9,33,6,SAN LORENZO DR,,27.58669167,-99.508,1,1,0,1,0,0,0,1
482001,1,215,0,3,7,2016,1,0,20,8,FM 2812,,26.38298889,-98.1262,1,1,0,1,13,0,0,1
482002,2,479,3899,3,6,2016,6,8,11,6,SANTA MARIA AVE,,27.5152,-99.5102,1,1,0,1,0,0,0,1
482003,3,39,0,15,7,2016,6,12,24,3,SR-6,CR-146/SCHROEDER LN,29.44716111,-95.2976,2,1,0,1,0,0,0,1
482004,1,167,0,17,7,2016,1,19,34,4,CR-10TH ST,,29.50688056,-94.9888,1,1,0,1,0,0,0,1
482005,7,39,0,19,7,2016,3,14,45,3,SR-36,,28.95033889,-95.3898,1,10,0,10,0,0,0,2
482006,2,135,0,24,7,2016,1,23,4,2,US-385,,31.72316944,-102.352,1,1,0,1,0,0,0,1
482008,2,497,0,27,7,2016,4,15,22,2,US-81,,33.34018056,-97.6779,1,2,8,2,0,0,0,1
482009,1,27,6810,29,7,2016,6,19,21,8,FM 93,,31.04170833,-97.414,1,1,0,1,0,0,0,1
482010,2,215,0,29,7,2016,6,2,36,4,CR-VICTORIA RD,,26.16066944,-98.0315,1,1,0,1,0,0,0,1
482011,4,113,2590,26,7,2016,3,23,25,1,I-30,,32.84114444,-96.5931,1,1,0,1,0,0,0,1
482012,2,201,0,31,7,2016,1,18,17,3,SR-249/MOUNT HOUSTON RD,,29.89796389,-95.4328,1,1,0,1,0,0,0,1
482013,2,423,0,1,8,2016,2,13,0,1,I-20,,32.44868889,-95.1842,1,1,0,1,0,0,0,1
482014,2,273,0,2,8,2016,3,18,0,2,US-77,,27.43978889,-97.8559,1,1,0,1,0,0,0,1
482015,1,473,0,2,8,2016,3,0,25,4,CR-COCHRAN RD,CR-BETKA RD,30.02155,-95.9898,2,1,0,1,0,0,0,1
482016,1,61,0,3,8,2016,4,17,50,4,CR-FM 1575/OLD ALICE RD,CR-GAYNOR ST,26.06728056,-97.5002,3,1,0,1,0,0,0,1
482017,2,453,0,3,8,2016,4,5,31,3,SR-71,,30.18007778,-97.5362,1,1,0,1,0,0,0,1
482018,4,409,0,4,8,2016,5,16,52,8,FM 631,,27.93988333,-97.4571,1,1,0,1,0,0,0,1
482019,2,61,940,5,8,2016,6,2,37,1,I-69E,,26.04594444,-97.5506,1,10,0,10,0,0,0,1
482020,1,291,0,5,8,2016,6,21,8,4,CR-FM 1010/PLUM GROVE RD,,30.1859,-95.0956,1,1,0,1,0,0,0,1
482021,1,389,0,5,8,2016,6,17,30,4,CR-409,,31.39125,-103.602,1,1,0,1,0,0,0,1
482022,3,113,1730,6,8,2016,7,22,17,3,SR-180 DAVIS ST,CHALK HILL RD,32.74975,-96.9023,3,1,0,1,0,0,0,1
482023,2,201,0,6,8,2016,7,3,10,2,US-90,CR-LINDSTROM RD,29.92291111,-95.0414,2,1,0,1,0,0,0,1
482024,1,225,0,6,8,2016,7,20,43,3,SR-7,,31.30568889,-95.5032,1,1,0,1,0,0,0,1
482025,1,401,0,6,8,2016,7,19,15,2,US-79,,32.0231,-94.9526,1,1,0,1,0,0,0,1
482026,4,439,260,6,8,2016,7,21,20,3,SR-360,,32.76238333,-97.0632,1,1,0,1,0,0,0,1
482027,5,201,3280,7,8,2016,1,15,28,1,I-69/EASTEX FWY,,29.97907778,-95.27799999999999,1,1,0,1,0,0,0,1
482028,2,321,0,7,8,2016,1,20,50,8,FM 457,,28.92855,-95.7143,1,1,0,1,0,0,0,1
482029,5,201,0,8,8,2016,2,22,40,3,SR-99/GRAND PKWY,,29.77206944,-95.7774,1,1,0,1,0,0,0,1
482030,1,201,0,9,8,2016,3,10,40,8,FM 1960,CR-LAKE HOUSTON PKWY,30.01901944,-95.1103,2,1,0,1,0,0,0,1
482031,1,375,150,9,8,2016,3,0,40,6,LAWRENCE BLVD,,35.19539444,-101.898,1,2,0,2,0,0,0,1
482032,4,409,3380,9,8,2016,3,18,16,3,SR-361,AVENUE A,27.87423611,-97.1952,2,1,0,1,0,0,0,1
482033,1,29,6090,10,8,2016,4,7,9,3,SR-151,,29.43203889,-98.6356,1,1,0,1,0,0,0,1
482034,2,231,0,10,8,2016,4,19,0,8,FM 1565,,32.86943056,-96.2598,1,1,0,1,0,0,0,1
482035,4,297,0,10,8,2016,4,5,0,2,US-59,,28.21161111,-98.2328,1,10,0,10,19,14,0,1
482036,2,113,1730,11,8,2016,5,22,13,1,I-635/LYNDON B JOHNSON FWY,,32.89693889,-96.7133,1,1,0,1,0,0,0,1
482037,3,407,0,11,8,2016,5,8,38,3,SR-150,,30.55415,-95.2631,1,1,0,1,0,0,0,1
482038,1,423,0,11,8,2016,5,5,50,3,SR-110,,32.39021944,-95.3658,1,1,0,1,0,0,0,1
482039,1,439,2450,11,8,2016,5,1,6,6,ANGLE AVE,,32.80436944,-97.3652,1,1,0,1,0,0,0,1
482040,1,27,3690,12,8,2016,6,4,27,2,US-190 BUSINESS VETERANS MEM,TWIN CREEK DR,31.098325,-97.6942,2,10,0,10,0,0,0,1
482041,2,99,1540,12,8,2016,6,7,6,2,US-190E BUSINESS,,31.12004167,-97.8918,1,1,0,1,0,0,0,1
482042,1,113,3420,12,8,2016,6,5,58,1,I-635 LBJ FWY,VALLEY VIEW LN,32.91252222,-96.9397,2,1,0,1,0,0,0,1
482043,5,221,0,12,8,2016,6,15,28,8,FM 51,,32.40018056,-97.8273,1,2,0,2,0,0,0,1
482044,7,29,6090,13,8,2016,7,22,3,1,I-35,,29.31286389,-98.6127,1,10,0,10,0,0,0,1
482045,2,71,7244,13,8,2016,7,16,31,1,I-10,,29.83996667,-94.7045,1,1,0,1,0,0,0,1
482046,1,401,0,13,8,2016,7,5,25,2,US-79,,32.03773889,-94.93700000000001,1,10,0,10,0,0,0,1
482047,1,453,330,13,8,2016,7,2,7,1,I-35,,30.24836944,-97.7354,1,1,0,1,0,0,0,1
482048,2,303,4140,14,8,2016,1,19,16,7,SL 289,,33.58708056,-101.939,1,10,0,10,0,0,0,1
482049,2,5,0,15,8,2016,2,1,48,3,SR-103,,31.34451111,-94.6084,1,1,0,1,0,0,0,1
482050,1,29,6090,15,8,2016,2,5,31,3,SR-151,,29.43275278,-98.6326,1,10,0,10,0,0,0,1
482051,3,317,0,29,7,2016,6,16,33,3,SR-349,,32.44476944,-102.09299999999999,1,1,0,1,0,0,0,1
482052,1,215,0,1,8,2016,2,3,7,2,US-281,,26.64768889,-98.1107,1,1,0,1,0,0,0,1
482053,4,355,0,2,8,2016,3,18,30,8,FM 665,,27.71064722,-97.8784,1,10,0,10,0,0,0,1
482054,7,497,1780,8,8,2016,2,17,50,8,BU-380 F,DEERPARK RD,33.23073333,-97.6069,2,1,0,1,0,0,0,1
482055,2,21,0,9,8,2016,3,6,55,2,US-290,FM 696,30.31072778,-97.3052,2,1,0,1,0,0,0,1
482056,6,5,0,10,8,2016,4,19,0,2,US-59,,31.42341667,-94.7245,1,1,0,1,0,0,0,2
482057,1,423,7070,11,8,2016,5,22,27,2,US-69 BROADWAY AVE,HERITAGE DR,32.26667778,-95.3072,2,10,0,10,0,0,0,1
482058,2,493,0,13,8,2016,7,22,5,3,SR-97,,29.04290278,-98.3079,1,10,0,10,0,0,0,1
482059,4,339,6884,14,8,2016,1,18,40,3,SR-242,CR-WINDVALE CIR,30.22149444,-95.5073,2,2,0,2,0,0,0,1
482060,2,423,0,14,8,2016,1,6,42,1,I-20,,32.48208056,-95.5089,1,10,0,10,0,0,0,2
482061,1,339,0,3,8,2016,4,19,50,4,CR-CALVARY RD,,30.46384444,-95.5295,1,1,0,1,0,0,0,1
482062,1,231,0,6,8,2016,7,11,5,3,SR-224,,33.239375,-95.9392,1,1,0,1,0,0,0,1
482063,5,209,0,11,8,2016,5,15,33,2,US-290,HOLDER LN,30.1982,-98.162,3,1,0,1,0,0,0,2
482064,2,491,5990,12,8,2016,6,8,14,6,UNIVERSITY BLVD,,30.56731111,-97.6645,1,10,0,10,0,0,0,1
482065,1,113,1730,13,8,2016,7,6,30,6,JIM MILLER RD,EVERGLADE RD,32.78540278,-96.7,2,10,0,10,0,0,0,1
482066,1,121,0,15,8,2016,2,11,30,8,FM 156,,33.28075556,-97.2267,1,10,0,10,0,0,0,1
482067,3,491,5990,17,8,2016,4,13,2,6,GATTIS SCHOOL RD,,30.495975,-97.6673,1,10,0,10,0,0,0,1
482068,12,113,2590,13,4,2016,4,23,4,1,I-635 LBJ FWY,LA PRADA DR,32.84678333,-96.6375,1,10,0,10,0,0,0,2
482069,1,29,6090,4,5,2016,4,19,10,6,CITY-BASE LANDING,,29.35018056,-98.4351,1,1,0,1,0,0,0,1
482070,1,29,6090,13,6,2016,2,0,19,6,IGRAM RD,QUIVER DR,29.46635,-98.6082,3,10,0,10,0,0,0,1
482071,1,39,5249,3,7,2016,1,20,42,6,BAILEY AVE,,29.52994722,-95.3583,1,1,0,1,0,0,0,1
482072,2,201,3280,11,7,2016,2,0,35,1,I-10 KATY FWY,,29.77938056,-95.4506,1,1,0,1,0,0,0,1
482073,1,499,70,22,7,2016,6,14,24,3,SR-182 HOLLEY ST,,32.79303611,-95.6257,1,1,0,1,0,0,0,1
482074,3,201,3280,25,7,2016,2,2,40,6,SANDS POINT DR,,29.71445556,-95.5394,1,1,0,1,0,0,0,1
482075,4,461,5650,2,8,2016,3,21,6,2,US-67,,31.22156944,-101.941,1,1,0,1,0,0,0,1
482076,2,355,1550,3,8,2016,4,21,40,6,FLOUR BLUFF DR,,27.66156111,-97.3053,1,1,0,1,0,0,0,1
482078,1,505,0,5,8,2016,6,22,35,2,US-83,,27.17290278,-99.4215,1,1,0,1,0,0,0,1
482079,2,479,0,6,8,2016,7,6,30,2,US-83,,27.35697778,-99.4563,1,1,0,1,0,0,0,1
482080,1,141,2190,7,8,2016,1,6,37,3,SR-62 PAISANO DR,EL PASO ST,31.75505278,-106.488,2,1,0,1,0,0,0,1
482081,8,131,0,7,8,2016,1,15,43,3,SR-44,,27.78360556,-98.3302,1,1,0,1,0,0,0,1
482082,2,251,3593,7,8,2016,1,9,20,2,US-67 KATHERINE P RAINS RD,FM2280 WALLEN RIDGE RD,32.38550556,-97.3425,3,1,0,1,0,0,0,1
482083,2,39,0,8,8,2016,2,14,51,8,FM523,,29.03637222,-95.3326,1,1,0,1,0,0,0,1
482084,4,139,0,8,8,2016,2,18,0,1,I-35E,,32.21436389,-96.8905,1,1,0,1,23,0,0,2
482085,2,185,0,8,8,2016,2,14,45,8,FM149,,30.54525556,-95.8784,1,1,0,1,0,0,0,1
482086,4,201,3280,9,8,2016,3,22,10,1,I-45 GULF FWY,,29.585675,-95.18299999999999,1,1,0,1,0,0,0,2
482087,4,453,330,9,8,2016,3,16,31,8,FM1327,,30.11256389,-97.8018,1,1,0,1,0,0,0,1
482088,2,375,0,10,8,2016,4,7,55,8,SL335 ST FRANCIS AVE,FM1912,35.26491111,-101.74700000000001,3,1,0,1,0,0,0,1
482089,1,201,0,11,8,2016,5,21,2,4,CR-HOPPER RD,,29.87949722,-95.3484,1,1,0,1,0,0,0,1
482090,2,167,0,12,8,2016,6,23,0,3,SR-87,,29.51508056,-94.48200000000001,1,10,0,10,0,0,0,1
482091,3,217,0,12,8,2016,6,14,18,1,I-35W,,32.24278056,-97.1586,1,1,0,1,0,0,0,1
482092,1,289,1280,12,8,2016,6,13,33,8,FM1119 CASS ST,,31.244475,-95.9643,1,1,0,1,0,0,0,1
482093,5,71,0,12,8,2016,6,22,0,1,I-10,,29.83523889,-94.5485,1,1,0,1,0,0,0,1
482094,2,85,2320,13,8,2016,7,6,0,2,US-380 AUDIE MURPHY PKWY,,33.15377778,-96.2965,1,10,0,10,0,0,0,1
482095,11,177,0,13,8,2016,7,9,8,1,I-10,,29.68416111,-97.2659,1,10,0,10,0,0,0,3
482096,3,201,0,13,8,2016,7,1,10,4,CR-MOUNT HOUSTON RD,,29.89162778,-95.2666,1,1,0,1,0,0,0,1
482097,2,215,4197,13,8,2016,7,6,15,3,SR-336 10TH ST,WISTERIA AVE,26.24745556,-98.2225,3,1,0,1,0,0,0,1
482098,4,231,2860,13,8,2016,7,16,20,3,SR-34,,33.09580278,-96.1098,1,1,0,1,0,0,0,1
482099,3,339,6884,13,8,2016,7,13,23,6,WOODLANDS PKWY,,30.16013056,-95.4977,1,1,0,1,0,0,0,1
482100,2,483,0,13,8,2016,7,22,20,1,I-40,,35.22663333,-100.016,1,1,0,1,0,0,0,1
482101,1,485,0,13,8,2016,7,3,50,2,US-287,,34.03932778,-98.9001,1,1,0,1,0,0,0,1
