VIN,VIN_1,VIN_2,VIN_3,VIN_4,VIN_5,VIN_6,VIN_7,VIN_8,VIN_9,VIN_10,VIN_11,VIN_12,STATE,VEH_NO,OCUPANTS,MAKE,MODEL,BODY_TYP,REG_STAT,OWNER,ROLLOVER,J_KNIFE,TRAV_SP,HAZ_CARG,TOW_VEH,V_CONFIG,AXLES,CARGO_BT,SPEC_USE,EMER_USE,IMPACT1,IMPACT2,UNDERIDE,DEFORMED,IMPACTS,TOWAWAY,FIRE_EXP,VEH_CF1,VEH_CF2,VEH_MAN,AVOID,M_HARM,DEATHS,SEQ1,SEQ2,SEQ3,SEQ4,SEQ5,SEQ6,VIN_LNGT,BUS_USE,GVWR,UNITTYPE,ST_CASE,MAK_MOD,MOD_YEAR,VINA_MOD,SER_TR,VIN_BT,MCARR_ID,FLDCD_TR,WHLBS_SH,WHLBS_LG,MCYCL_DS,VIN_WGT,WGTCD_TR,DR_PRES,DR_DRINK,L_STATE,L_TYPE,L_STATUS,CDL_STAT,L_ENDORS,L_COMPL,L_RESTRI,VIOLCHG1,VIOLCHG2,VIOLCHG3,PREV_ACC,PREV_SUS,PREV_DWI,PREV_SPD,PREV_OTH,LAST_MO,FIRST_MO,DR_CF1,DR_CF2,DR_CF3,DR_CF4,DR_WGT,DR_HGT,LAST_YR,FIRST_YR,DR_ZIP,MONTH,HARM_EV,MAN_COLL,HIT_RUN,VE_FORMS
1FDYW82E6SVA,1,F,D,Y,W,8,2,E,6,S,V,A,6,2,0,12,881,63,0,6,0,0,99,0,0,2,3,7,0,0,6,6,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,3,2,60029,12881,1995,L0F,CON,TM,0603376,D,1500,2580,,,8,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,1,14,1,0,1
2GBEG25K9N41,2,G,B,E,G,2,5,K,9,N,4,1,6,2,0,20,481,31,6,6,0,0,99,0,0,0,0,0,0,0,18,18,0,0,2,9,0,0,0,99,8,54,0,99,99,99,99,99,99,17,0,0,2,60040,20481,1992,SV2,S/V,IC,00000000000,G,1100,1250,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,1,9,0,2,1
1FAPP6248LH1,1,F,A,P,P,6,2,4,8,L,H,1,6,2,0,12,4,2,6,6,0,0,99,0,0,0,0,0,0,0,6,6,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,60101,12004,1990,THL,***,2D,00000000000,*,1130,0,,3618,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,1,14,9,0,1
1GNEC13T01R2,1,G,N,E,C,1,3,T,0,1,R,2,6,2,0,20,421,15,99,6,0,0,99,0,0,0,0,0,0,0,11,11,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,60155,20421,2001,CTA,***,UT,00000000000,*,1160,0,,4828,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,1,33,0,0,1
1FTRW07L01KC,1,F,T,R,W,0,7,L,0,1,K,C,6,3,0,12,481,31,99,6,0,0,99,0,0,0,0,0,0,0,7,5,0,0,3,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,3,60155,12481,2001,F1S,COF,CW,00000000000,G,1385,0,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,1,33,0,0,1
3GNEC16T11G1,3,G,N,E,C,1,6,T,1,1,G,1,6,4,0,20,431,16,99,6,0,0,99,0,0,0,0,0,0,0,7,7,0,2,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,3,60155,20431,2001,C15,***,UT,00000000000,*,1300,0,,4914,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,1,33,0,0,1
1GKEK63U61J1,1,G,K,E,K,6,3,U,6,1,J,1,6,5,0,23,421,15,99,6,0,0,99,0,0,0,0,0,0,0,7,7,0,2,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,3,60155,23421,2001,DEN,DEN,4W,00000000000,G,9999,9999,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,1,33,0,0,1
1GKEC13T11J2,1,G,K,E,C,1,3,T,1,1,J,2,6,6,0,23,421,15,99,6,0,0,99,0,0,0,0,0,0,0,6,6,0,4,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,3,60155,23421,2001,YUK,YUK,4W,00000000000,G,1160,0,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,1,33,0,0,1
1FMRU15W12LA,1,F,M,R,U,1,5,W,1,2,L,A,6,7,0,12,422,15,6,6,0,0,99,0,0,0,0,0,0,0,5,5,0,2,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,3,60155,12422,2002,EPT,***,UT,00000000000,*,1191,0,,4891,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,1,33,0,0,1
2HGES165X5H5,2,H,G,E,S,1,6,5,X,5,H,5,6,2,0,37,31,4,6,6,0,0,99,0,0,0,0,0,0,0,6,18,0,6,2,9,0,0,0,99,8,54,0,99,99,99,99,99,99,17,0,0,3,60168,37031,2005,UCL,***,4D,00000000000,*,1031,0,,2606,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,1,12,1,0,1
1FUPCSZB8XLA,1,F,U,P,C,S,Z,B,8,X,L,A,6,2,1,82,881,66,93,6,0,0,99,0,1,6,5,1,0,0,6,6,0,4,2,9,1,0,0,99,8,12,0,99,99,99,99,99,99,17,0,3,3,60190,82881,1999,FLD,CON,DS,57237520,D,9999,9999,,,8,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,1,24,0,0,1
999999999999,9,9,9,9,9,9,9,9,9,9,9,9,6,2,0,12,481,31,6,6,0,0,99,0,0,0,0,0,0,0,12,6,0,6,3,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,60226,12481,1993,999,999,99,00000000000,9,9999,9999,9999,9999,9,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,1,14,2,0,1
1FTZX1760WKB,1,F,T,Z,X,1,7,6,0,W,K,B,6,3,0,12,481,31,6,6,0,0,99,0,0,0,0,0,0,0,12,12,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,60226,12481,1998,F15,COF,3C,00000000000,G,1390,1570,,,1,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,1,14,2,0,1
JNAPA80H76AS,J,N,A,P,A,8,0,H,7,6,A,S,6,5,0,98,808,62,6,6,0,0,99,0,0,1,2,1,0,0,4,6,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,2,2,60278,98808,2006,UD6,UDS,TB,60240542,D,9999,9999,,,6,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,12,1,0,5
999999999999,9,9,9,9,9,9,9,9,9,9,9,9,6,2,0,99,999,99,6,6,0,0,99,0,0,0,0,0,0,0,12,12,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,60292,99999,9999,999,999,99,00000000000,9,9999,9999,9999,9999,9,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,14,2,0,1
JT2AE92E1K01,J,T,2,A,E,9,2,E,1,K,0,1,6,2,0,49,32,4,6,6,0,0,99,0,0,0,0,0,0,0,6,6,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,60295,49032,1989,CDF,***,4D,00000000000,*,957,0,,2207,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,14,1,0,1
3VWSK29M91M0,3,V,W,S,K,2,9,M,9,1,M,0,6,2,0,30,40,4,6,6,0,0,99,0,0,0,0,0,0,0,14,14,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,60327,30040,2001,JGS,***,4D,00000000000,*,989,0,,2833,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,33,0,0,1
1G6CD13B8N42,1,G,6,C,D,1,3,B,8,N,4,2,6,3,0,19,3,2,6,6,0,0,99,0,0,0,0,0,0,0,5,12,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,60349,19003,1992,DFW,***,CP,00000000000,*,1108,0,,3591,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,1,12,5,0,2
CE148Z156434,C,E,1,4,8,Z,1,5,6,4,3,4,6,2,0,20,481,39,6,6,0,0,99,0,0,0,0,0,0,0,12,6,0,2,3,9,0,0,0,99,8,12,0,99,99,99,99,99,99,12,0,0,2,60364,20481,1968,C10,C10,PK,00000000000,G,1150,1270,,,1,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,1,14,1,0,1
JHMAB722XFC0,J,H,M,A,B,7,2,2,X,F,C,0,6,3,0,37,33,2,92,6,0,0,99,0,0,0,0,0,0,0,7,6,0,2,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,2,60364,37033,1985,P18,***,CP,00000000000,*,965,0,,2198,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,1,14,1,0,1
JT3VN39W3R80,J,T,3,V,N,3,9,W,3,R,8,0,6,2,2,49,401,14,6,6,0,0,99,0,1,0,0,0,0,0,6,6,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,60403,49401,1994,RUN,***,UT,00000000000,*,1033,0,,4165,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,8,0,0,1
1GCEC14V45Z3,1,G,C,E,C,1,4,V,4,5,Z,3,6,2,0,20,481,31,6,6,0,0,99,0,0,0,0,0,0,0,12,12,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,60413,20481,2005,SC1,SIL,PK,00000000000,G,1190,1330,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,33,0,2,1
1GCEC14V24Z3,1,G,C,E,C,1,4,V,2,4,Z,3,6,3,0,20,481,31,6,6,0,0,99,0,0,0,0,0,0,0,11,10,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,60413,20481,2004,SC1,SIL,PK,00000000000,G,1190,1330,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,33,0,2,1
JT3VN39W1S01,J,T,3,V,N,3,9,W,1,S,0,1,6,2,0,49,401,14,6,6,0,0,99,0,0,0,0,0,0,0,6,5,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,60440,49401,1995,RUN,***,UT,00000000000,*,1033,0,,4105,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,14,7,0,1
1G1FP21E6KL1,1,G,1,F,P,2,1,E,6,K,L,1,6,3,0,20,9,2,6,6,0,0,99,0,0,0,0,0,0,0,1,1,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,60440,20009,1989,CAM,***,CP,00000000000,*,1010,0,,3082,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,14,7,0,1
WBACA632XRFK,W,B,A,C,A,6,3,2,X,R,F,K,6,2,0,34,34,4,6,6,0,0,99,0,0,0,0,0,0,0,11,11,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,60481,34034,1994,31A,***,4D,00000000000,*,1063,0,,2955,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,12,7,2,2
1GNEL19W2SB1,1,G,N,E,L,1,9,W,2,S,B,1,6,2,0,20,441,20,6,6,0,0,99,0,0,0,0,0,0,0,11,11,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,60482,20441,1995,AST,***,SV,00000000000,*,1110,0,,9999,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,8,0,2,1
1GBKP32J9N33,1,G,B,K,P,3,2,J,9,N,3,3,6,2,0,20,466,22,6,6,0,0,99,0,0,0,0,0,0,0,4,5,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,60496,20466,1992,P30,P30,FC,00000000000,D,1250,1780,,,4,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,1,38,0,0,1
1GTCS19HX381,1,G,T,C,S,1,9,H,X,3,8,1,6,2,0,23,471,30,6,6,0,0,99,0,0,0,0,0,0,0,3,3,0,2,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,3,60555,23471,2003,SON,SON,3C,00000000000,G,1229,0,,,1,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,3,42,0,0,1
1XKWDB9X65J0,1,X,K,W,D,B,9,X,6,5,J,0,6,3,1,85,881,66,29,6,0,0,99,0,1,6,3,1,0,0,6,6,0,0,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,3,2,60594,85881,2005,W90,CON,DS,5792846,D,1600,2850,,,8,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,3,12,3,0,2
1B4GK44R8MX6,1,B,4,G,K,4,4,R,8,M,X,6,6,2,4,7,442,20,6,6,0,0,99,0,0,0,0,0,0,0,6,6,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,60608,7442,1991,CAR,***,SV,00000000000,*,1190,0,,3542,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,3,14,1,0,1
1GBEG25K5M71,1,G,B,E,G,2,5,K,5,M,7,1,6,2,0,20,461,21,6,6,0,0,99,0,0,0,0,0,0,0,12,12,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,60618,20461,1991,SV2,S/V,IC,00000000000,G,1110,1250,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,14,2,0,1
JN1GB21BXLU5,J,N,1,G,B,2,1,B,X,L,U,5,6,2,0,35,43,4,6,6,0,0,99,0,0,0,0,0,0,0,7,7,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,60620,35043,1990,SEN,***,4D,00000000000,*,957,0,,2208,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,14,7,0,1
1G3AM47A8BR4,1,G,3,A,M,4,7,A,8,B,R,4,6,3,0,21,1,2,6,6,0,0,99,0,0,0,0,0,0,0,7,7,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,60620,21001,1981,CBR,***,CP,00000000000,*,1081,0,,3162,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,14,7,0,1
2FTHF25G7SCA,2,F,T,H,F,2,5,G,7,S,C,A,6,2,0,12,481,31,6,6,0,0,99,0,0,0,0,0,0,0,9,9,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,60623,12481,1995,F25,COF,PK,00000000000,G,1330,0,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,14,7,0,1
1B3ES46C3YD5,1,B,3,E,S,4,6,C,3,Y,D,5,6,3,0,7,20,4,32,6,0,0,99,0,0,0,0,0,0,0,6,11,0,4,3,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,60623,7020,2000,NSE,***,4D,00000000000,*,1050,0,,2515,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,14,7,0,1
JHLRD2844WC0,J,H,L,R,D,2,8,4,4,W,C,0,6,4,0,37,402,14,6,6,0,0,99,0,0,0,0,0,0,0,6,6,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,60623,37402,1998,CRV,***,UT,00000000000,*,1032,0,,3036,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,14,7,0,1
1G3CW54C4K13,1,G,3,C,W,5,4,C,4,K,1,3,6,5,0,21,3,4,6,6,0,0,99,0,0,0,0,0,0,0,6,6,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,60623,21003,1989,RBF,***,4D,00000000000,*,1108,0,,3253,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,14,7,0,1
4A3AB36F74E0,4,A,3,A,B,3,6,F,7,4,E,0,6,2,0,52,34,4,6,6,0,0,99,0,0,0,0,0,0,0,12,6,0,6,3,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,60624,52034,2004,ELM,***,4D,00000000000,*,1083,0,,3351,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,14,4,0,1
4TAVL52N5TZ2,4,T,A,V,L,5,2,N,5,T,Z,2,6,3,0,49,472,30,6,6,0,0,99,0,0,0,0,0,0,0,12,6,0,4,3,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,60624,49472,1996,XTR,TAC,PC,00000000000,G,1219,0,,,1,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,14,4,0,1
1N4AL11D05N4,1,N,4,A,L,1,1,D,0,5,N,4,6,4,0,35,47,4,6,6,0,0,99,0,0,0,0,0,0,0,12,12,0,0,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,60624,35047,2005,ASL,***,4D,00000000000,*,1102,0,,2915,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,14,4,0,1
JT2SV12E7G60,J,T,2,S,V,1,2,E,7,G,6,0,6,2,0,49,40,4,6,6,0,0,99,0,0,0,0,0,0,0,6,99,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,60635,49040,1986,CMD,***,4D,00000000000,*,1024,0,,2326,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,3,14,1,2,1
1G6EL12Y2PU6,1,G,6,E,L,1,2,Y,2,P,U,6,6,2,0,19,5,2,6,6,0,0,99,0,0,0,0,0,0,0,12,12,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,60659,19005,1993,ESP,***,CP,00000000000,*,1080,0,,3702,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,3,24,0,0,1
2G1WL52M7X92,2,G,1,W,L,5,2,M,7,X,9,2,6,3,0,20,20,4,6,6,0,0,99,0,0,0,0,0,0,0,9,9,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,60670,20020,1999,L/S,***,4D,00000000000,*,1075,0,,3330,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,3,12,5,0,2
999999999999,9,9,9,9,9,9,9,9,9,9,9,9,6,2,0,99,999,99,99,6,0,0,99,0,0,0,0,0,0,0,6,6,0,0,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,60678,99999,9999,999,999,99,00000000000,9,9999,9999,9999,9999,9,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,3,8,0,0,1
1G3NF54U6JM2,1,G,3,N,F,5,4,U,6,J,M,2,6,2,1,21,1,4,6,6,0,0,99,0,0,0,0,0,0,0,6,6,0,6,2,9,0,0,0,99,8,12,1,99,99,99,99,99,99,17,0,0,2,60697,21001,1988,CCA,***,4D,00000000000,*,1034,0,,2409,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,3,14,1,3,2
JH4KA8260PC0,J,H,4,K,A,8,2,6,0,P,C,0,6,2,0,54,32,2,92,6,0,0,99,0,0,0,0,0,0,0,3,3,0,2,2,9,0,0,0,99,8,54,0,99,99,99,99,99,99,17,0,0,3,60706,54032,1993,LEL,***,CP,00000000000,*,1114,0,,3139,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,3,29,0,0,1
2G4WF5212V14,2,G,4,W,F,5,2,1,2,V,1,4,6,3,0,18,20,4,6,6,0,0,99,0,0,0,0,0,0,0,11,11,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,60712,18020,1997,R/G,***,4D,00000000000,*,1090,0,,3581,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,3,12,5,0,2
3FAFP66L9WM1,3,F,A,F,P,6,6,L,9,W,M,1,6,3,0,12,35,4,6,6,0,0,99,0,0,0,0,0,0,0,12,12,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,60760,12035,1998,LSS,***,4D,00000000000,*,1065,0,,2864,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,3,12,5,1,2
1FTSW20P15EB,1,F,T,S,W,2,0,P,1,5,E,B,6,2,0,12,481,31,6,6,0,0,99,0,0,0,0,0,0,0,7,7,0,4,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,2,60773,12481,2005,F2S,SRW,CW,00000000000,D,1562,1724,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,14,7,0,1
1FMDA31XXVZB,1,F,M,D,A,3,1,X,X,V,Z,B,6,2,0,12,441,20,6,6,0,0,99,0,0,0,0,0,0,0,6,6,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,60783,12441,1997,ARO,***,SV,00000000000,*,1190,0,,3833,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,3,12,1,0,1
2FAHP71W34X1,2,F,A,H,P,7,1,W,3,4,X,1,6,2,0,12,16,4,0,6,0,0,99,0,0,0,0,0,5,0,6,6,0,6,2,9,0,41,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,60792,12016,2004,CVP,***,4D,00000000000,*,1147,0,,9999,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,3,14,1,0,1
WBAHE1311RGE,W,B,A,H,E,1,3,1,1,R,G,E,6,3,1,34,35,4,6,6,0,0,99,0,0,0,0,0,0,0,6,6,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,60792,34035,1994,53I,***,4D,00000000000,*,1087,0,,3627,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,3,14,1,0,1
2HSCHASR3YC0,2,H,S,C,H,A,S,R,3,Y,C,0,6,2,1,84,884,66,6,6,0,0,99,0,1,6,5,1,0,0,6,6,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,3,2,60800,84884,2000,99I,990,DS,0692860,D,9999,9999,,,8,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,3,14,1,0,1
1GKCS13W4S25,1,G,K,C,S,1,3,W,4,S,2,5,6,2,0,23,401,14,6,6,0,0,99,0,0,0,0,0,0,0,6,12,0,6,3,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,60809,23401,1995,JMY,JMY,4W,00000000000,G,1070,0,,,1,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,4,14,1,0,1
1G2WH54T4PF3,1,G,2,W,H,5,4,T,4,P,F,3,6,3,0,22,20,4,6,6,0,0,99,0,0,0,0,0,0,0,6,12,0,4,3,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,60809,22020,1993,GFL,***,4D,00000000000,*,1075,0,,3219,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,4,14,1,0,1
1FMZU62K32ZC,1,F,M,Z,U,6,2,K,3,2,Z,C,6,4,0,12,401,14,6,6,0,0,99,0,0,0,0,0,0,0,6,6,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,60809,12401,2002,EPR,***,UT,00000000000,*,1137,0,,4094,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,4,14,1,0,1
1N6ND11S1KC3,1,N,6,N,D,1,1,S,1,K,C,3,6,2,0,35,471,30,6,6,0,0,99,0,0,0,0,0,0,0,9,9,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,60832,35471,1989,U2S,D21,PK,00000000000,G,1043,0,,,1,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,14,7,0,1
TCY335Z51288,T,C,Y,3,3,5,Z,5,1,2,8,8,6,3,0,23,481,31,6,6,0,0,99,0,0,0,0,0,0,0,6,12,0,4,3,9,0,0,0,99,8,12,0,99,99,99,99,99,99,13,0,0,2,60832,23481,1975,C35,C35,CB,00000000000,G,1315,1645,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,14,7,0,1
1G1JC124XW73,1,G,1,J,C,1,2,4,X,W,7,3,6,2,0,20,16,2,6,6,0,0,99,0,0,0,0,0,0,0,6,12,0,6,3,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,60836,20016,1998,C/S,***,CP,00000000000,*,1041,0,,2584,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,4,14,1,0,1
