ST_CASE,VEH_NO,PER_NO,YEAR,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
10282,2,1,1999,0,0,0,0,0,21,0,0,0,0
10283,1,1,1999,14,14,14,14,14,14,14,14,14,14
10283,2,1,1999,0,0,0,0,0,0,0,0,0,0
10284,1,1,1999,0,0,27,11,16,26,0,23,15,33
10285,1,1,1999,11,0,0,0,0,0,0,27,0,0
10286,1,1,1999,12,0,2,0,10,0,28,6,23,19
10287,1,1,1999,0,16,0,0,0,0,0,29,0,0
10287,2,1,1999,0,0,0,0,0,0,0,0,0,0
10288,1,1,1999,17,33,15,14,28,21,25,17,37,6
10288,2,1,1999,0,0,0,0,0,0,0,0,0,0
10289,1,1,1999,17,11,13,24,8,16,20,9,9,21
10290,1,1,1999,26,26,26,26,26,26,26,26,26,26
10290,2,1,1999,0,4,0,14,16,23,0,14,0,0
10291,1,1,1999,11,0,0,6,0,0,7,0,38,0
10292,1,1,1999,26,28,0,0,15,0,45,18,0,0
10293,1,1,1999,0,0,0,0,0,0,0,0,0,0
10293,2,1,1999,0,0,0,0,0,0,0,0,0,0
10294,1,1,1999,0,0,0,0,0,0,0,0,28,0
10295,1,1,1999,10,0,12,9,6,16,6,4,4,0
10296,1,1,1999,18,21,33,35,21,19,31,0,16,0
10297,1,1,1999,0,0,0,0,0,0,0,0,0,0
10297,2,1,1999,0,0,0,0,0,0,0,0,0,0
10298,1,1,1999,0,13,14,13,0,0,0,0,0,14
10298,2,1,1999,0,0,0,20,0,0,0,27,0,0
10299,1,1,1999,0,0,0,0,0,20,0,0,0,0
10300,1,1,1999,7,7,7,7,7,7,7,7,7,7
10301,1,1,1999,0,0,0,0,0,0,0,0,0,0
10301,2,1,1999,0,0,0,0,0,0,0,0,0,0
10302,1,1,1999,15,6,19,15,29,19,0,23,0,15
10303,1,1,1999,12,14,14,0,15,14,17,25,25,16
10303,2,1,1999,0,0,0,0,0,0,0,0,7,0
10304,1,1,1999,0,0,0,0,0,0,13,0,0,0
10304,2,1,1999,0,0,0,0,0,0,0,0,0,0
10304,3,1,1999,0,0,0,0,0,0,0,0,0,0
10305,1,1,1999,6,11,10,28,9,0,9,18,24,14
10306,1,1,1999,21,21,15,18,37,18,25,21,21,26
10307,1,1,1999,18,0,0,9,16,22,0,14,10,12
10307,2,1,1999,0,0,0,0,0,0,0,0,0,0
10308,1,1,1999,16,28,14,39,0,14,12,35,15,0
10309,1,1,1999,25,6,23,15,13,17,13,22,36,9
10310,1,1,1999,0,0,0,0,0,0,0,0,0,0
10310,2,1,1999,0,0,0,0,0,0,0,0,0,0
10311,1,1,1999,0,0,0,17,0,9,18,2,14,18
10312,0,1,1999,8,0,17,10,9,8,27,14,26,48
10312,1,1,1999,0,0,0,0,0,0,0,0,0,0
10313,1,1,1999,0,0,0,0,0,0,0,0,0,0
10313,2,1,1999,0,0,0,0,0,0,0,0,0,0
10314,1,1,1999,0,0,0,0,0,0,0,0,0,0
10314,2,1,1999,0,0,0,0,0,0,0,0,0,0
10314,3,1,1999,0,0,0,0,0,0,0,0,0,0
10315,1,1,1999,0,0,0,0,0,0,0,0,0,0
10315,2,1,1999,9,0,0,0,0,0,0,0,0,14
10316,0,1,1999,20,19,46,9,8,19,17,30,27,19
10316,1,1,1999,0,0,0,0,0,0,0,0,0,0
10317,1,1,1999,0,0,11,0,0,9,9,0,0,59
10317,2,1,1999,0,0,0,0,0,0,0,0,0,0
10318,1,1,1999,0,0,0,0,0,0,0,0,7,0
10318,2,1,1999,0,0,0,0,0,7,0,0,0,0
10319,1,1,1999,29,6,31,26,5,24,12,9,0,16
10320,1,1,1999,0,17,0,0,0,0,0,0,15,17
10320,2,1,1999,0,11,10,13,0,0,0,0,8,0
10321,1,1,1999,12,0,0,3,20,0,20,0,11,7
10321,2,1,1999,16,0,0,0,0,0,0,10,0,0
10322,1,1,1999,0,0,0,0,0,0,0,0,0,0
10322,2,1,1999,0,0,0,0,0,0,0,0,0,0
10323,1,1,1999,0,0,0,17,0,0,0,0,0,0
10323,2,1,1999,18,24,12,15,14,17,14,6,39,17
10324,1,1,1999,0,0,0,0,0,0,0,0,0,0
10325,1,1,1999,0,0,0,0,0,0,0,0,0,0
10325,2,1,1999,0,0,0,0,0,0,0,0,0,0
10326,1,1,1999,16,16,16,16,16,16,16,16,16,16
10327,1,1,1999,23,18,16,12,27,9,32,11,0,8
10327,2,1,1999,0,0,0,0,0,8,0,0,0,0
10328,1,1,1999,0,0,0,0,0,0,0,0,0,0
10328,2,1,1999,10,0,0,0,0,0,0,0,0,0
10329,1,1,1999,0,0,0,0,0,0,0,0,0,0
10330,1,1,1999,0,0,0,0,0,0,0,0,12,0
10330,2,1,1999,0,0,0,0,0,0,0,0,9,0
10331,1,1,1999,0,0,0,0,0,0,0,0,0,0
10331,2,1,1999,0,0,0,0,0,0,0,0,0,0
10332,0,1,1999,0,0,0,0,0,26,0,0,0,0
10332,2,1,1999,0,0,0,0,0,0,0,0,0,0
10332,3,1,1999,0,0,0,0,0,0,0,0,0,0
10332,4,1,1999,0,0,0,0,0,0,0,0,0,0
10333,0,1,1999,20,0,0,0,0,0,0,0,0,0
10333,0,2,1999,0,0,0,0,0,0,0,0,0,0
10333,1,1,1999,0,0,0,0,0,0,0,0,0,0
10334,1,1,1999,0,0,0,0,0,0,0,0,0,0
10334,2,1,1999,0,0,0,0,0,0,0,0,0,0
10335,1,1,1999,0,0,0,0,0,0,0,0,0,0
10335,2,1,1999,0,0,0,0,0,0,0,0,0,0
10336,0,1,1999,0,0,0,0,0,0,0,0,0,0
10336,1,1,1999,0,0,0,0,0,0,0,0,0,0
10337,1,1,1999,0,0,0,0,0,0,0,0,0,0
10337,2,1,1999,0,0,0,0,0,0,0,0,0,0
10338,1,1,1999,34,22,33,19,20,0,25,23,23,16
10339,1,1,1999,15,0,11,18,0,0,0,0,0,29
10340,0,1,1999,0,0,0,0,0,25,0,0,0,0
10340,1,1,1999,0,0,0,0,0,0,0,0,0,0
10341,1,1,1999,0,3,0,0,0,0,0,0,0,0
10341,2,1,1999,0,0,0,0,0,0,0,0,0,0
10342,1,1,1999,20,15,4,9,3,19,18,22,15,6
10342,2,1,1999,0,0,0,0,0,0,0,23,0,0
10343,1,1,1999,10,10,10,10,10,10,10,10,10,10
10344,1,1,1999,0,0,0,0,0,0,0,0,0,0
10344,2,1,1999,0,0,0,0,0,0,0,0,0,0
10345,1,1,1999,0,0,0,0,0,0,0,0,0,0
10345,2,1,1999,0,0,0,0,0,13,0,0,0,0
10346,1,1,1999,0,8,8,11,4,5,13,14,10,0
10347,1,1,1999,0,0,0,0,0,0,0,0,0,0
10347,2,1,1999,0,0,0,0,0,0,0,0,0,0
10348,1,1,1999,0,0,0,0,0,0,0,0,0,0
10349,1,1,1999,0,0,15,0,3,0,0,0,6,0
10349,2,1,1999,10,0,0,0,0,0,0,0,0,0
10350,1,1,1999,0,0,0,0,0,0,0,0,0,0
10350,2,1,1999,0,0,0,8,0,0,0,0,0,0
10351,1,1,1999,25,0,0,19,0,20,0,0,0,0
10352,1,1,1999,11,9,9,39,18,2,19,5,21,8
10353,1,1,1999,31,0,0,0,0,0,0,0,0,20
10353,2,1,1999,0,0,0,0,0,29,0,0,0,0
10354,1,1,1999,26,16,29,14,25,25,20,14,28,36
10355,1,1,1999,18,4,14,17,17,12,12,12,12,8
10356,1,1,1999,0,19,0,0,9,0,0,0,0,0
10357,1,1,1999,0,14,0,0,0,0,0,0,0,0
10358,0,1,1999,0,11,0,0,29,0,28,0,10,0
10358,1,1,1999,0,0,0,0,0,0,0,0,0,0
10359,1,1,1999,15,11,0,0,7,27,6,0,0,5
10360,1,1,1999,11,22,23,24,11,8,10,0,23,16
10361,1,1,1999,18,15,10,10,3,23,10,19,36,39
10362,1,1,1999,28,9,0,8,14,19,9,18,23,15
10363,1,1,1999,0,0,0,0,28,0,0,20,0,0
10364,1,1,1999,18,21,0,19,0,0,0,0,6,11
10365,1,1,1999,0,0,0,0,0,0,0,0,0,0
10365,2,1,1999,0,0,0,0,0,0,0,0,0,0
10366,1,1,1999,0,0,0,0,0,0,0,0,0,0
10367,1,1,1999,0,0,30,0,0,0,19,0,0,0
10368,0,1,1999,24,0,0,6,25,24,0,17,20,3
10368,1,1,1999,14,15,10,11,17,22,11,20,18,9
10369,1,1,1999,0,0,6,0,10,0,0,0,0,0
10370,1,1,1999,19,0,4,0,0,0,4,8,3,0
10370,2,1,1999,0,0,0,0,0,0,0,0,0,0
10371,1,1,1999,10,30,19,22,23,24,0,20,17,28
10372,1,1,1999,0,15,24,0,0,0,0,0,0,0
10373,1,1,1999,0,0,0,0,0,0,0,0,0,0
10374,1,1,1999,32,15,0,9,0,9,0,12,16,0
10375,1,1,1999,0,0,0,0,0,0,0,0,0,0
10375,2,1,1999,0,0,0,0,0,0,0,0,0,0
10376,1,1,1999,28,8,18,15,19,14,0,22,19,27
10377,1,1,1999,24,23,16,20,30,17,25,0,21,16
10378,1,1,1999,0,0,0,0,0,0,0,0,0,0
10378,2,1,1999,0,0,0,0,0,0,0,0,0,0
10379,1,1,1999,0,0,0,0,0,0,0,0,0,0
10379,2,1,1999,0,0,0,0,0,0,0,0,0,0
10380,1,1,1999,0,0,0,0,0,25,0,0,0,0
10381,0,1,1999,20,0,0,0,0,3,23,20,0,28
10381,1,1,1999,0,0,0,0,0,0,0,0,0,0
10382,0,1,1999,0,20,0,0,0,0,0,0,0,0
10382,1,1,1999,0,0,0,0,0,0,0,0,0,0
10383,1,1,1999,0,11,0,0,0,0,0,0,19,0
10384,1,1,1999,0,0,0,0,0,0,0,0,0,0
10384,2,1,1999,0,0,0,0,0,0,0,0,0,0
10385,1,1,1999,21,5,16,35,0,0,0,0,0,0
10386,1,1,1999,11,10,17,2,7,21,15,7,5,11
10387,1,1,1999,0,0,0,0,0,0,0,0,0,0
10387,2,1,1999,0,0,0,0,0,0,0,0,0,0
10388,1,1,1999,0,0,0,0,0,14,4,0,18,0
10388,2,1,1999,0,0,0,0,0,0,0,0,0,15
10389,1,1,1999,20,24,11,12,25,34,13,17,13,24
10390,1,1,1999,0,21,0,0,31,0,14,29,0,32
10390,2,1,1999,0,0,0,0,0,0,8,19,12,0
10390,3,1,1999,22,0,0,16,0,12,0,0,0,0
10390,4,1,1999,0,0,0,0,0,0,0,0,0,0
10391,1,1,1999,0,0,0,0,0,0,0,0,0,0
10391,2,1,1999,0,0,0,0,0,0,0,0,0,0
10391,3,1,1999,0,0,0,0,0,0,0,0,0,19
10392,0,1,1999,0,19,29,15,26,31,18,27,9,0
10392,1,1,1999,0,0,0,0,0,0,0,0,0,0
10393,1,1,1999,0,5,11,0,0,17,0,0,0,0
10393,2,1,1999,0,0,0,0,0,0,0,0,0,0
10394,0,1,1999,18,58,27,16,0,0,5,30,27,39
10394,1,1,1999,0,0,0,0,0,0,0,0,26,0
10395,1,1,1999,15,11,26,29,0,21,0,8,0,13
10396,1,1,1999,0,0,0,0,0,0,0,0,0,0
10396,2,1,1999,0,9,0,0,0,0,0,0,0,5
10397,1,1,1999,0,0,0,0,0,0,0,0,0,0
10397,2,1,1999,0,0,0,0,0,0,0,0,0,0
10398,1,1,1999,21,21,21,21,21,21,21,21,21,21
10398,2,1,1999,0,0,24,0,0,0,0,0,0,0
10399,1,1,1999,0,0,0,0,0,0,0,0,0,0
10399,2,1,1999,0,0,0,0,0,0,0,0,0,0
10400,1,1,1999,0,0,0,0,0,0,0,0,0,0
10400,2,1,1999,0,0,0,0,0,0,0,0,0,0
10401,1,1,1999,33,0,0,25,0,0,32,29,33,11
10402,1,1,1999,9,8,6,15,14,8,21,11,9,22
10402,2,1,1999,0,0,0,0,0,0,0,0,0,0
10402,3,1,1999,23,19,22,13,3,6,4,12,16,15
10403,0,1,1999,27,27,27,27,27,27,27,27,27,27
10403,1,1,1999,14,0,0,0,0,0,0,6,0,0
10403,2,1,1999,0,0,0,0,0,0,2,0,0,0
10403,3,1,1999,0,16,18,14,0,0,0,0,0,0
10404,1,1,1999,9,16,0,0,10,15,12,14,0,0
10405,1,1,1999,17,10,22,43,14,0,21,31,0,16
10406,1,1,1999,0,0,0,0,0,0,0,0,0,0
10406,2,1,1999,0,0,0,0,0,0,0,0,0,0
10407,0,1,1999,0,0,0,0,0,0,0,0,0,0
10407,1,1,1999,0,0,0,0,0,0,0,0,0,0
10408,1,1,1999,0,0,0,0,0,0,20,0,0,0
10409,1,1,1999,0,0,0,0,0,0,0,0,0,0
10410,1,1,1999,0,0,0,0,0,0,0,0,0,0
10411,1,1,1999,0,0,0,0,0,0,0,0,0,0
10412,1,1,1999,6,11,18,0,0,28,0,12,20,0
10413,1,1,1999,2,0,0,30,0,0,0,0,0,0
10414,0,1,1999,0,18,0,0,0,0,0,0,22,0
10414,1,1,1999,0,0,0,0,0,0,0,0,0,0
10415,1,1,1999,0,0,0,0,0,0,0,0,0,0
10416,1,1,1999,13,0,0,13,0,17,14,8,36,0
10417,1,1,1999,5,17,6,15,17,11,23,26,18,22
10418,1,1,1999,26,10,17,31,23,14,13,31,22,17
10419,1,1,1999,0,0,0,0,0,0,0,0,0,0
10419,2,1,1999,0,0,0,0,0,0,0,0,0,0
10420,1,1,1999,0,0,0,0,0,0,0,0,0,0
10420,2,1,1999,0,0,0,0,0,0,0,0,0,0
10421,1,1,1999,0,0,0,0,0,12,0,0,7,0
10421,2,1,1999,9,4,11,14,19,19,19,14,6,14
10422,1,1,1999,19,27,19,6,5,10,13,25,15,22
10422,2,1,1999,0,0,0,0,0,0,0,17,0,0
10423,1,1,1999,0,0,0,0,0,0,0,0,0,0
10423,2,1,1999,0,0,0,0,0,11,0,0,0,0
10424,1,1,1999,0,0,0,0,0,0,0,0,0,0
10425,1,1,1999,18,18,18,18,18,18,18,18,18,18
10426,1,1,1999,0,0,0,0,0,0,0,0,0,0
10426,2,1,1999,0,0,0,0,0,0,0,0,0,0
10427,1,1,1999,0,0,0,0,0,0,0,0,0,0
10427,2,1,1999,0,0,8,0,0,0,0,0,0,0
10428,1,1,1999,0,28,16,0,11,0,19,5,26,0
10428,2,1,1999,0,0,0,0,0,0,0,0,16,0
10429,1,1,1999,0,0,0,0,0,0,0,0,0,0
10430,1,1,1999,0,0,0,0,0,0,0,0,0,0
10430,2,1,1999,0,0,0,0,0,0,0,0,0,0
10431,1,1,1999,25,0,15,21,9,0,0,19,9,24
10431,2,1,1999,5,0,0,0,0,0,0,0,0,0
10432,1,1,1999,0,0,0,0,0,0,0,0,0,0
10432,2,1,1999,0,0,0,0,0,0,0,0,0,0
10432,3,1,1999,0,0,0,0,0,0,0,0,0,0
10432,4,1,1999,0,0,0,0,0,0,25,0,0,0
10433,1,1,1999,0,0,0,0,0,0,0,0,0,0
10433,2,1,1999,0,0,0,0,0,0,0,0,0,0
10434,1,1,1999,9,19,14,0,12,10,0,0,16,11
10434,2,1,1999,8,11,3,14,9,26,5,13,10,16
10435,1,1,1999,0,0,0,0,13,0,0,0,0,0
10435,2,1,1999,0,0,0,0,0,0,0,0,0,0
10436,1,1,1999,20,15,0,9,0,0,11,4,26,0
10437,1,1,1999,0,0,0,0,0,20,0,0,27,0
10437,2,1,1999,0,0,0,0,0,0,0,0,0,0
10438,1,1,1999,0,0,0,0,0,0,0,0,20,0
10439,1,1,1999,0,0,0,0,0,0,0,0,0,0
10439,2,1,1999,0,0,0,0,0,0,0,0,0,0
10440,1,1,1999,15,15,15,15,15,15,15,15,15,15
10440,2,1,1999,0,0,0,0,0,0,0,0,0,0
10441,1,1,1999,0,0,0,39,10,0,0,0,0,0
10442,1,1,1999,8,5,10,14,11,0,18,20,8,24
10443,0,1,1999,18,0,10,0,9,10,25,17,0,0
10443,0,2,1999,0,24,0,21,0,0,0,0,0,0
10443,0,3,1999,0,0,0,0,27,0,0,13,0,0
10443,1,1,1999,0,19,0,0,0,0,0,0,0,0
10443,2,1,1999,7,0,0,0,4,0,0,0,9,0
10444,1,1,1999,0,0,0,0,0,0,0,0,24,0
10445,1,1,1999,0,0,0,16,0,0,0,11,13,4
10446,1,1,1999,0,0,23,0,0,0,0,18,31,0
10447,1,1,1999,0,0,0,0,0,0,0,0,0,0
10448,1,1,1999,0,0,0,0,0,0,19,0,0,0
10448,2,1,1999,0,0,0,0,0,0,0,0,0,0
10449,1,1,1999,23,23,45,6,13,18,7,17,11,0
10450,1,1,1999,0,0,5,0,0,0,0,0,0,0
10450,2,1,1999,0,0,0,0,0,0,0,0,0,0
10451,1,1,1999,12,12,12,12,12,12,12,12,12,12
10452,1,1,1999,0,0,0,0,0,0,18,0,0,0
10453,1,1,1999,0,0,0,0,0,0,0,0,0,0
10453,2,1,1999,3,15,0,13,13,10,29,16,9,10
10454,1,1,1999,0,29,14,27,20,0,13,47,21,16
10455,1,1,1999,0,0,0,0,0,0,0,0,0,0
10456,1,1,1999,27,17,7,3,7,9,15,19,17,13
10456,2,1,1999,0,0,0,0,11,0,0,0,0,0
10457,1,1,1999,0,0,0,0,0,0,0,0,0,0
10458,1,1,1999,30,0,35,22,11,9,11,16,0,0
10459,1,1,1999,20,12,8,29,11,30,0,18,13,8
10460,1,1,1999,0,0,0,0,0,0,0,0,0,0
10460,2,1,1999,0,0,0,0,20,0,0,0,0,9
10460,3,1,1999,0,0,0,0,0,0,0,0,0,0
10461,1,1,1999,11,19,25,0,19,27,13,0,16,6
10462,1,1,1999,0,0,0,0,0,0,0,9,0,0
10462,2,1,1999,0,0,0,0,0,0,0,0,0,0
10463,0,1,1999,14,8,26,19,19,32,25,19,0,22
10463,1,1,1999,0,0,0,24,0,0,0,11,0,0
10464,1,1,1999,0,0,0,0,0,0,0,0,0,0
10465,1,1,1999,0,0,0,0,0,0,0,23,0,0
10465,2,1,1999,0,0,0,0,0,0,0,7,0,0
10466,1,1,1999,0,0,0,0,0,0,0,0,0,0
10466,2,1,1999,0,0,0,0,0,0,0,0,0,0
10467,1,1,1999,0,0,0,0,0,0,0,0,0,8
10467,2,1,1999,0,0,0,0,0,0,0,0,0,0
10468,1,1,1999,24,6,5,17,10,15,14,4,21,16
10469,1,1,1999,31,12,10,18,0,0,0,19,15,10
10469,2,1,1999,0,0,0,0,0,0,0,0,0,0
10469,3,1,1999,0,0,0,0,0,0,0,0,0,0
10470,1,1,1999,0,0,0,0,0,0,0,0,0,0
10471,1,1,1999,0,0,0,0,0,0,0,0,0,0
10471,2,1,1999,0,0,0,0,0,0,0,0,0,0
10472,0,1,1999,25,25,25,25,25,25,25,25,25,25
10472,1,1,1999,0,0,0,0,0,0,0,0,0,0
10473,1,1,1999,31,28,13,0,32,26,27,28,21,39
10474,1,1,1999,0,0,0,0,0,0,0,0,0,0
10474,2,1,1999,0,0,0,0,0,0,0,0,0,0
10475,1,1,1999,7,0,0,0,0,0,0,0,0,0
10476,1,1,1999,0,0,0,0,0,0,24,0,31,0
10477,1,1,1999,0,12,0,0,0,0,6,0,0,0
10477,2,1,1999,0,0,0,0,0,0,0,0,0,0
10478,1,1,1999,0,0,0,0,10,0,0,0,0,0
10479,1,1,1999,0,0,0,0,0,0,0,0,0,0
10479,2,1,1999,0,0,5,0,0,0,0,0,0,0
10479,3,1,1999,0,0,0,0,0,0,0,0,0,0
10480,1,1,1999,0,0,0,0,0,0,0,0,19,0
10481,1,1,1999,0,0,0,0,0,17,0,28,0,0
10481,2,1,1999,0,0,0,0,0,0,0,0,0,0
10482,1,1,1999,0,28,13,0,12,16,0,22,30,34
10483,0,1,1999,35,0,12,10,25,29,29,6,25,13
10483,1,1,1999,0,0,0,0,0,0,0,0,0,0
10484,1,1,1999,7,14,0,0,23,5,0,0,0,0
10485,1,1,1999,13,14,4,14,3,7,3,6,5,18
10485,2,1,1999,0,0,0,0,0,0,0,0,0,0
10486,1,1,1999,0,15,0,0,0,0,9,10,0,10
10486,2,1,1999,0,0,0,0,0,0,0,0,0,0
10487,1,1,1999,0,0,0,0,0,0,0,0,0,0
10488,1,1,1999,0,0,0,0,0,0,0,0,0,0
10488,2,1,1999,0,0,0,0,0,0,0,0,0,0
10489,1,1,1999,0,0,0,0,0,0,0,0,0,0
10489,2,1,1999,0,0,0,0,0,0,0,0,0,0
10490,1,1,1999,0,0,0,0,0,0,0,0,0,0
10491,1,1,1999,0,0,0,0,32,0,0,17,25,11
10491,2,1,1999,0,0,0,0,0,0,0,13,0,0
10491,3,1,1999,0,9,0,0,0,0,0,0,0,0
10492,1,1,1999,0,0,0,0,30,0,0,25,0,0
10493,1,1,1999,0,0,0,0,0,13,0,0,0,0
10493,2,1,1999,0,0,0,0,0,0,0,0,0,0
10494,1,1,1999,14,0,0,0,0,0,0,0,0,0
10494,2,1,1999,0,0,0,0,0,0,0,0,17,9
10494,3,1,1999,0,0,0,0,0,0,0,0,0,0
10494,4,1,1999,0,0,0,0,0,0,0,0,0,0
10494,5,1,1999,0,0,0,0,0,0,0,0,0,0
10495,1,1,1999,27,0,0,0,0,0,0,0,0,0
10496,0,1,1999,0,0,0,35,25,4,21,0,23,23
10496,1,1,1999,23,8,12,14,11,24,25,3,6,27
10497,1,1,1999,10,0,6,0,0,0,0,0,0,0
10498,1,1,1999,0,0,0,0,0,0,0,0,0,0
10498,2,1,1999,0,0,0,0,0,15,0,0,0,12
10499,1,1,1999,22,0,24,23,17,27,0,0,0,33
10500,1,1,1999,0,0,0,0,0,24,0,0,16,0
10500,2,1,1999,0,0,0,0,0,0,0,11,0,0
10501,1,1,1999,0,0,0,0,0,0,0,0,0,0
10502,0,1,1999,0,0,0,0,0,0,0,0,18,0
10502,1,1,1999,0,0,0,0,0,0,0,0,0,0
10503,1,1,1999,0,13,0,24,0,23,0,23,0,0
10504,1,1,1999,0,14,0,0,0,0,8,18,0,23
10505,1,1,1999,27,17,24,0,0,20,0,0,17,0
10506,1,1,1999,15,24,25,4,24,21,20,14,10,18
10506,2,1,1999,0,11,0,0,0,0,0,0,0,0
10507,1,1,1999,16,10,24,12,7,13,16,27,7,24
10508,1,1,1999,0,0,21,32,0,0,0,0,0,0
10509,1,1,1999,0,6,0,0,0,0,0,22,0,0
10510,1,1,1999,13,0,0,0,0,8,0,0,0,0
10511,1,1,1999,0,0,0,0,0,0,0,0,0,0
10512,0,1,1999,35,18,22,4,19,43,11,27,20,11
10512,1,1,1999,0,6,0,0,0,0,0,0,0,0
10513,1,1,1999,23,23,23,23,23,23,23,23,23,23
10514,1,1,1999,0,0,0,0,0,0,0,0,0,0
10514,2,1,1999,0,0,0,0,0,0,0,0,0,0
10514,3,1,1999,0,0,0,0,0,0,0,0,0,0
10515,1,1,1999,0,23,17,46,18,15,12,25,0,0
10516,1,1,1999,0,0,0,0,0,0,0,0,0,0
10516,2,1,1999,0,0,0,0,0,0,0,0,0,0
10517,1,1,1999,19,21,10,28,23,17,17,7,23,11
10518,1,1,1999,12,12,12,12,12,12,12,12,12,12
10519,1,1,1999,0,0,0,0,0,0,0,0,0,0
10519,2,1,1999,0,0,0,0,0,0,0,0,0,6
10520,1,1,1999,21,14,11,19,20,22,0,5,13,8
10520,2,1,1999,0,0,0,0,0,24,0,0,0,0
10521,1,1,1999,0,0,25,0,0,0,22,0,0,15
10522,0,1,1999,30,0,0,0,0,0,0,0,0,0
10522,1,1,1999,0,0,7,18,9,0,0,14,0,0
10523,1,1,1999,24,36,11,19,30,15,16,28,25,11
10524,1,1,1999,0,0,0,0,0,0,0,0,0,0
10524,2,1,1999,0,0,0,0,0,0,0,0,0,0
10525,1,1,1999,0,0,0,0,0,0,0,0,0,0
10525,2,1,1999,0,0,0,0,0,0,0,0,0,0
10526,1,1,1999,0,19,21,25,26,17,19,27,20,18
10527,1,1,1999,0,0,0,0,0,0,0,0,0,0
10528,1,1,1999,0,0,0,0,0,0,0,0,0,0
10529,1,1,1999,5,15,25,24,17,18,15,22,10,21
10529,2,1,1999,0,0,0,23,0,0,12,0,0,0
10530,1,1,1999,0,0,0,13,0,0,24,0,0,0
10531,1,1,1999,0,0,0,0,0,0,0,0,0,0
10531,2,1,1999,0,0,0,0,0,0,0,0,0,0
10532,1,1,1999,0,0,0,0,0,0,0,10,0,0
10532,2,1,1999,0,0,0,0,0,0,0,0,0,0
10533,0,1,1999,0,0,0,0,0,0,0,0,0,0
10533,1,1,1999,0,0,0,0,0,0,0,0,0,0
10534,1,1,1999,0,0,0,0,0,15,0,0,0,0
10534,2,1,1999,0,0,0,0,0,0,0,0,12,0
10535,1,1,1999,0,0,0,0,0,0,0,0,0,0
10535,2,1,1999,0,0,0,0,0,0,0,0,0,0
10536,1,1,1999,0,0,9,0,0,0,0,0,9,0
10536,2,1,1999,0,24,0,9,7,0,11,0,0,5
10537,1,1,1999,0,0,0,9,0,0,0,8,0,9
10538,1,1,1999,9,9,9,9,9,9,9,9,9,9
10539,1,1,1999,11,0,0,0,17,0,0,0,0,0
10540,1,1,1999,26,14,17,8,19,14,26,12,18,2
10540,2,1,1999,0,0,0,0,0,0,0,15,0,13
10541,1,1,1999,12,7,19,20,16,4,11,6,11,8
10541,2,1,1999,15,28,10,31,25,0,0,0,17,0
10542,0,1,1999,9,21,13,20,11,19,0,5,32,22
10542,1,1,1999,12,12,12,12,12,12,12,12,12,12
10543,1,1,1999,24,0,9,0,0,0,0,0,25,0
10543,2,1,1999,0,0,0,0,0,0,0,0,0,0
10544,1,1,1999,22,0,18,17,20,21,14,28,9,18
10545,1,1,1999,0,0,0,18,0,0,0,0,0,0
10546,1,1,1999,0,12,0,0,14,0,0,17,29,20
10546,2,1,1999,0,0,0,0,0,0,0,0,0,0
10547,1,1,1999,0,0,0,0,0,0,22,0,0,9
10548,1,1,1999,0,0,0,0,0,0,0,0,0,0
10548,2,1,1999,0,0,0,0,0,0,0,0,0,0
10549,1,1,1999,0,0,22,0,0,0,0,0,0,0
10549,2,1,1999,0,0,0,0,0,0,0,0,0,0
10550,1,1,1999,0,0,0,0,0,0,0,0,0,0
10550,2,1,1999,0,0,0,0,0,0,0,0,0,0
10551,1,1,1999,0,0,0,0,0,0,0,0,0,0
10551,2,1,1999,0,0,0,0,0,0,0,0,0,0
10552,1,1,1999,0,0,0,0,9,0,0,0,18,0
10553,1,1,1999,0,0,0,0,0,0,0,0,0,0
10553,2,1,1999,0,0,13,0,0,0,0,0,0,0
10554,1,1,1999,6,0,13,4,7,5,7,10,10,11
10555,1,1,1999,0,0,0,0,0,0,0,0,0,0
10555,2,1,1999,0,0,0,0,0,0,0,0,0,0
10556,1,1,1999,0,0,0,0,0,0,0,0,0,0
10556,2,1,1999,27,9,10,28,14,0,9,24,14,0
10557,1,1,1999,5,12,19,7,17,23,20,13,18,24
10558,1,1,1999,0,0,0,0,17,0,0,0,0,0
10558,2,1,1999,0,0,0,0,0,0,0,0,0,0
10559,1,1,1999,19,12,12,0,20,10,28,0,0,0
10560,1,1,1999,0,21,0,0,18,0,0,0,0,0
10560,2,1,1999,0,0,0,0,0,0,0,0,0,0
10560,3,1,1999,0,0,0,0,0,0,0,0,0,0
10560,4,1,1999,0,0,0,0,0,0,0,0,0,0
10561,1,1,1999,13,0,0,18,0,12,0,0,0,0
10561,2,1,1999,0,0,0,0,0,0,0,0,0,0
10562,1,1,1999,0,0,5,15,0,4,0,0,14,0
10562,2,1,1999,0,0,0,0,0,0,0,0,0,0
10562,3,1,1999,0,0,0,0,0,0,0,0,0,0
10563,1,1,1999,22,24,0,12,26,4,15,11,0,24
10564,1,1,1999,0,0,0,0,0,0,0,0,0,0
10565,1,1,1999,0,0,0,0,0,12,11,0,0,0
10565,2,1,1999,9,18,0,24,16,19,0,16,20,11
10566,1,1,1999,11,25,5,15,9,15,13,24,9,23
10567,1,1,1999,5,16,0,0,0,0,9,0,0,7
10568,0,1,1999,0,0,0,0,0,0,0,0,0,0
