VIN,VIN_1,VIN_2,VIN_3,VIN_4,VIN_5,VIN_6,VIN_7,VIN_8,VIN_9,VIN_10,VIN_11,VIN_12,STATE,VEH_NO,OCUPANTS,MAKE,MODEL,BODY_TYP,REG_STAT,OWNER,ROLLOVER,J_KNIFE,TRAV_SP,HAZ_CARG,TOW_VEH,V_CONFIG,AXLES,CARGO_BT,SPEC_USE,EMER_USE,IMPACT1,IMPACT2,UNDERIDE,DEFORMED,IMPACTS,TOWAWAY,FIRE_EXP,VEH_CF1,VEH_CF2,VEH_MAN,AVOID,M_HARM,DEATHS,SEQ1,SEQ2,SEQ3,SEQ4,SEQ5,SEQ6,VIN_LNGT,BUS_USE,GVWR,UNITTYPE,ST_CASE,MAK_MOD,MOD_YEAR,VINA_MOD,SER_TR,VIN_BT,MCARR_ID,FLDCD_TR,WHLBS_SH,WHLBS_LG,MCYCL_DS,VIN_WGT,WGTCD_TR,DR_PRES,DR_DRINK,L_STATE,L_TYPE,L_STATUS,CDL_STAT,L_ENDORS,L_COMPL,L_RESTRI,VIOLCHG1,VIOLCHG2,VIOLCHG3,PREV_ACC,PREV_SUS,PREV_DWI,PREV_SPD,PREV_OTH,LAST_MO,FIRST_MO,DR_CF1,DR_CF2,DR_CF3,DR_CF4,DR_WGT,DR_HGT,LAST_YR,FIRST_YR,DR_ZIP,MONTH,HARM_EV,MAN_COLL,HIT_RUN,VE_FORMS
3B7HC13Y7VG7,3,B,7,H,C,1,3,Y,7,V,G,7,5,3,0,7,482,31,5,6,0,0,99,0,0,0,0,0,0,0,5,5,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,50175,7482,1997,150,RPC,PC,00000000000,G,1387,1547,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,4,12,1,0,2
CCD14AF35606,C,C,D,1,4,A,F,3,5,6,0,6,5,3,0,20,481,31,99,6,0,0,99,0,0,0,0,0,0,0,5,5,0,4,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,13,0,0,3,50221,20481,1980,C10,C10,PK,00000000000,G,1065,1315,,,1,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,6,12,5,0,2
4TAUN61C3SZ0,4,T,A,U,N,6,1,C,3,S,Z,0,5,2,0,49,472,30,5,6,0,0,99,0,0,0,0,0,0,0,11,10,0,6,3,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,3,50229,49472,1995,REG,TAC,PK,00000000000,G,1033,0,,,1,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,6,27,0,0,1
3GNEK18KXSG1,3,G,N,E,K,1,8,K,X,S,G,1,5,3,0,20,421,15,5,6,0,0,99,0,0,0,0,0,0,0,9,9,0,6,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,3,50229,20421,1995,KTA,***,UT,00000000000,*,1115,0,,4747,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,6,27,0,0,1
2C3HC56GXYH1,2,C,3,H,C,5,6,G,X,Y,H,1,5,4,1,6,42,4,48,6,0,0,99,0,0,0,0,0,0,0,7,7,0,4,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,3,50229,6042,2000,LHS,***,4D,00000000000,*,1130,0,,3477,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,6,27,0,0,1
JN8AR07SXYW4,J,N,8,A,R,0,7,S,X,Y,W,4,5,3,0,35,401,14,5,6,0,0,99,0,0,0,0,0,0,0,6,6,0,4,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,3,50261,35401,2000,PFI,***,UT,00000000000,*,1063,0,,3747,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,6,12,5,0,2
1B7HE16Y9KS1,1,B,7,H,E,1,6,Y,9,K,S,1,5,2,0,7,481,31,5,6,0,0,99,0,0,0,0,0,0,0,1,1,0,6,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,3,50283,7481,1989,D15,D15,PK,00000000000,G,1150,1310,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,6,1,0,0,1
1GCCC14D0BF3,1,G,C,C,C,1,4,D,0,B,F,3,5,3,0,20,481,31,5,6,0,0,99,0,0,0,0,0,0,0,6,6,0,6,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,3,50283,20481,1981,C10,C10,PK,00000000000,G,1175,1315,,,1,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,6,1,0,0,1
1FBJS31H3THA,1,F,B,J,S,3,1,H,3,T,H,A,5,4,0,12,461,21,5,6,0,0,99,0,0,0,0,0,0,0,6,6,0,6,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,3,50283,12461,1996,CWS,***,SV,00000000000,*,1380,0,,9999,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,6,1,0,0,1
1GTGC33RXVF0,1,G,T,G,C,3,3,R,X,V,F,0,5,3,0,23,481,31,5,6,0,0,99,0,0,0,0,0,0,0,7,7,0,4,2,9,0,0,0,99,8,54,0,99,99,99,99,99,99,17,0,0,3,50322,23481,1997,SC3,SIE,CW,00000000000,G,1685,0,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,45,1,0,2
1B7FL16G0KS1,1,B,7,F,L,1,6,G,0,K,S,1,5,1,0,7,472,30,5,6,0,0,99,0,0,0,0,0,0,0,6,6,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,50367,7472,1989,DAK,DAK,PK,00000000000,G,1119,0,,,1,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,8,14,1,0,1
1G2WJ52M8WF2,1,G,2,W,J,5,2,M,8,W,F,2,5,2,0,22,20,9,92,6,0,0,99,0,0,0,0,0,0,0,99,99,0,9,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,50408,22020,1998,GFS,***,4D,00000000000,*,1105,0,,3373,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,9,14,5,0,1
1G8ZG5283WZ3,1,G,8,Z,G,5,2,8,3,W,Z,3,5,3,0,24,1,4,92,6,0,0,99,0,0,0,0,0,0,0,99,99,0,9,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,50408,24001,1998,SL1,***,4D,00000000000,*,1024,0,,9999,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,9,14,5,0,1
1FALP52UXTG1,1,F,A,L,P,5,2,U,X,T,G,1,5,4,0,12,17,9,92,6,0,0,99,0,0,0,0,0,0,0,99,99,0,9,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,50408,12017,1996,TAG,***,4D,00000000000,*,1085,0,,3347,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,9,14,5,0,1
J81RF2361M75,J,8,1,R,F,2,3,6,1,M,7,5,5,5,0,20,35,9,92,6,0,0,99,0,0,0,0,0,0,0,99,99,0,9,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,50408,20035,1991,GS2,***,CP,00000000000,*,965,0,,2282,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,9,14,5,0,1
1N4BU31D5SC1,1,N,4,B,U,3,1,D,5,S,C,1,5,6,0,35,47,4,92,6,0,0,99,0,0,0,0,0,0,0,99,99,0,9,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,50408,35047,1995,AGS,***,4D,00000000000,*,1031,0,,2800,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,9,14,5,0,1
KNAFA1256V52,K,N,A,F,A,1,2,5,6,V,5,2,5,7,0,63,31,4,92,6,0,0,99,0,0,0,0,0,0,0,99,99,0,9,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,50408,63031,1997,RLG,***,4D,00000000000,*,984,0,,2476,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,9,14,5,0,1
1FMZU34E2WZB,1,F,M,Z,U,3,4,E,2,W,Z,B,5,8,0,12,401,14,92,6,0,0,99,0,0,0,0,0,0,0,99,99,0,9,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,50408,12401,1998,EPR,***,UT,00000000000,*,1115,0,,4146,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,9,14,5,0,1
4VG7DAUG4XN7,4,V,G,7,D,A,U,G,4,X,N,7,5,2,1,51,884,66,55,6,0,0,99,0,1,6,5,1,0,0,6,6,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,3,2,50416,51884,1999,VVN,VVN,DS,57469016,D,9999,9999,,,8,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,9,14,9,0,1
2HSCEAMR1YC0,2,H,S,C,E,A,M,R,1,Y,C,0,5,2,0,84,881,63,5,6,0,0,99,9,1,4,98,1,0,0,6,6,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,3,3,50441,84881,2000,92I,920,DS,99999999999,D,9999,9999,,,8,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,10,14,1,0,1
1XP9DB9X2BN3,1,X,P,9,D,B,9,X,2,B,N,3,5,1,0,87,881,66,42,6,0,0,99,0,1,6,98,3,0,0,7,7,0,6,2,9,1,0,0,99,8,2,0,99,99,99,99,99,99,17,0,3,2,50504,87881,1981,359,CON,DS,58117574,D,1310,2750,,,8,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,11,14,7,0,1
999999999999,9,9,9,9,9,9,9,9,9,9,9,9,5,2,0,20,999,99,5,6,0,0,99,0,0,0,0,0,0,0,2,2,0,6,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,3,50575,20999,9999,999,999,99,00000000000,9,9999,9999,9999,9999,9,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,12,18,0,0,1
1B3ES42C0WD5,1,B,3,E,S,4,2,C,0,W,D,5,6,2,0,7,20,2,6,6,0,0,99,0,0,0,0,0,0,0,10,10,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,61177,7020,1998,NSL,***,2P,00000000000,*,1040,0,,2469,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,8,0,0,1
F11YRQ60257,F,1,1,Y,R,Q,6,0,2,5,7,,6,2,0,12,481,31,6,6,0,0,99,0,0,0,0,0,0,0,12,12,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,11,0,0,2,61227,12481,1973,F10,COF,PK,00000000000,G,1170,1610,,,1,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,1,14,2,0,1
JNAU4R0J8NAG,J,N,A,U,4,R,0,J,8,N,A,G,6,3,0,98,808,61,6,6,0,0,99,0,0,1,2,3,0,0,12,12,0,6,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,2,2,61227,98808,1992,U13,UDS,TB,99999999999,D,1102,1537,,,3,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,1,14,2,0,1
1FMRU15WX3LB,1,F,M,R,U,1,5,W,X,3,L,B,6,3,0,12,422,15,6,6,0,0,99,0,0,0,0,0,0,0,6,6,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,61229,12422,2003,EPT,***,UT,00000000000,*,1191,0,,5416,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,1,12,5,0,2
JHMEJ6620VS0,J,H,M,E,J,6,6,2,0,V,S,0,6,2,0,37,31,4,6,6,0,0,99,0,0,0,0,0,0,0,12,12,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,61230,37031,1997,UCD,***,4D,00000000000,*,1032,0,,2307,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,1,14,2,0,1
JM1BG226XP05,J,M,1,B,G,2,2,6,X,P,0,5,6,3,0,41,35,4,6,6,0,0,99,0,0,0,0,0,0,0,12,12,0,4,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,2,61230,41035,1993,PLX,***,4D,00000000000,*,984,0,,2487,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,1,14,2,0,1
JT3AC12R9N10,J,T,3,A,C,1,2,R,9,N,1,0,6,4,0,49,441,20,6,6,0,0,99,0,0,0,0,0,0,0,12,12,0,4,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,2,61230,49441,1992,PRE,***,SV,00000000000,*,1128,0,,3455,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,1,14,2,0,1
JT4RN63R8G50,J,T,4,R,N,6,3,R,8,G,5,0,6,2,0,49,471,30,6,6,0,0,99,0,0,0,0,0,0,0,10,10,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,61231,49471,1986,R63,44P,PK,00000000000,G,1030,0,,,1,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,1,8,0,0,1
1HGEJ6628TL0,1,H,G,E,J,6,6,2,8,T,L,0,6,2,0,37,31,4,6,6,0,0,99,0,0,0,0,0,0,0,12,12,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,61232,37031,1996,UCD,***,4D,00000000000,*,1032,0,,2307,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,1,33,0,3,1
2MEFM74WXWX6,2,M,E,F,M,7,4,W,X,W,X,6,6,3,0,14,6,4,6,6,0,0,99,0,0,0,0,0,0,0,12,12,0,6,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,2,61232,14006,1998,GMG,***,4D,00000000000,*,1144,0,,3917,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,1,33,0,3,1
1G1JC5241Y72,1,G,1,J,C,5,2,4,1,Y,7,2,6,2,0,20,16,4,6,6,0,0,99,0,0,0,0,0,0,0,10,10,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,61233,20016,2000,CAV,***,4D,00000000000,*,1041,0,,2676,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,9,0,2,1
3VWSC29M5YM1,3,V,W,S,C,2,9,M,5,Y,M,1,6,2,0,30,40,4,6,6,0,0,99,0,0,0,0,0,0,0,10,10,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,61234,30040,2000,JGS,***,4D,00000000000,*,989,0,,2870,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,14,7,0,1
1FMYU22EXWUB,1,F,M,Y,U,2,2,E,X,W,U,B,6,3,0,12,422,15,6,6,0,0,99,0,0,0,0,0,0,0,7,7,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,61234,12422,1998,EPR,***,UT,00000000000,*,1017,0,,3692,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,14,7,0,1
YV1AS8804N14,Y,V,1,A,S,8,8,0,4,N,1,4,6,4,0,51,34,4,6,6,0,0,99,0,0,0,0,0,0,0,6,6,0,6,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,2,61234,51034,1992,24G,***,4D,00000000000,*,1043,0,,2954,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,14,7,0,1
1J4FT28S6WL1,1,J,4,F,T,2,8,S,6,W,L,1,6,5,0,2,404,14,6,6,0,0,99,0,0,0,0,0,0,0,6,6,0,2,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,2,61234,2404,1998,CSE,CHK,4W,00000000000,G,1014,0,,,1,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,14,7,0,1
KNALD1249550,K,N,A,L,D,1,2,4,9,5,5,0,6,6,0,63,35,4,6,6,0,0,99,0,0,0,0,0,0,0,6,6,0,2,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,2,61234,63035,2005,AV6,***,4D,00000000000,*,1102,0,,4021,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,14,7,0,1
1GNEK13T32R2,1,G,N,E,K,1,3,T,3,2,R,2,6,7,0,20,421,15,6,6,0,0,99,0,0,0,0,0,0,0,12,12,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,61234,20421,2002,KTA,***,UT,00000000000,*,1160,0,,5050,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,14,7,0,1
2GTEC19V9411,2,G,T,E,C,1,9,V,9,4,1,1,6,8,0,23,481,31,6,6,0,0,99,0,0,0,0,0,0,0,12,12,0,4,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,2,61234,23481,2004,NC1,SIE,4C,00000000000,G,1435,1575,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,14,7,0,1
1B4GH4433RX3,1,B,4,G,H,4,4,3,3,R,X,3,6,2,0,7,442,20,6,6,0,0,99,0,0,0,0,0,0,0,5,5,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,61236,7442,1994,CAR,***,SV,00000000000,*,1193,0,,3580,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,14,3,0,1
1FTRX17L81NB,1,F,T,R,X,1,7,L,8,1,N,B,6,3,0,12,481,31,6,6,0,0,99,0,0,0,0,0,0,0,10,10,0,4,2,9,0,0,0,99,8,42,0,99,99,99,99,99,99,17,0,0,2,61236,12481,2001,F15,COF,4C,00000000000,G,1385,1571,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,14,3,0,1
JN8DR09X31W5,J,N,8,D,R,0,9,X,3,1,W,5,6,2,2,35,401,14,6,6,0,0,99,0,0,0,0,0,0,0,12,12,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,61237,35401,2001,PFI,***,UT,00000000000,*,1063,0,,3737,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,25,0,0,1
1GTCS19W1Y82,1,G,T,C,S,1,9,W,1,Y,8,2,6,2,0,23,471,30,6,6,0,0,99,0,0,0,0,0,0,0,9,9,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,61241,23471,2000,SON,SON,PC,00000000000,G,1229,0,,,1,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,4,8,0,2,1
JM2UF1131K07,J,M,2,U,F,1,1,3,1,K,0,7,6,3,0,41,471,30,6,6,0,0,99,0,0,0,0,0,0,0,8,8,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,61241,41471,1989,22S,B22,PK,00000000000,G,1087,0,,,1,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,4,8,0,2,1
1B6KE3659NS6,1,B,6,K,E,3,6,5,9,N,S,6,6,2,0,7,481,31,6,6,0,0,99,0,0,0,0,0,0,0,9,9,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,61242,7481,1992,D30,D30,CB,00000000000,G,1310,1590,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,4,8,0,0,1
JHMCA564XJC0,J,H,M,C,A,5,6,4,X,J,C,0,6,2,2,37,32,4,6,6,0,0,99,0,0,0,0,0,0,0,6,6,0,6,2,9,0,0,0,99,8,12,2,99,99,99,99,99,99,17,0,0,2,61244,37032,1988,LXI,***,4D,00000000000,*,1024,0,,2553,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,4,14,1,0,1
JTDBE32K8301,J,T,D,B,E,3,2,K,8,3,0,1,6,2,4,49,40,4,6,6,0,0,99,0,0,0,0,0,0,0,6,6,0,6,2,9,0,0,0,99,8,12,1,99,99,99,99,99,99,17,0,0,2,61245,49040,2003,XLL,***,4D,00000000000,*,1071,0,,2993,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,5,14,1,0,1
JT2AE98CXK31,J,T,2,A,E,9,8,C,X,K,3,1,6,2,0,49,32,2,92,6,0,0,99,0,0,0,0,0,0,0,7,7,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,61246,49032,1989,COS,***,CP,00000000000,*,957,0,,2372,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,5,14,5,0,1
J8DF5A128S37,J,8,D,F,5,A,1,2,8,S,3,7,6,2,1,23,881,61,6,6,0,0,99,0,0,1,2,1,0,0,7,6,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,2,2,61248,23881,1995,W5R,500,TB,57199514,D,9999,9999,,,5,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,5,14,9,0,1
1FMZU62X2YZB,1,F,M,Z,U,6,2,X,2,Y,Z,B,6,2,0,12,401,14,6,6,0,0,99,0,0,0,0,0,0,0,7,7,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,61251,12401,2000,EPR,***,UT,00000000000,*,1116,0,,3865,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,5,33,0,0,1
1GNDS13S4321,1,G,N,D,S,1,3,S,4,3,2,1,6,2,3,20,403,14,6,6,0,0,99,0,0,0,0,0,0,0,6,6,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,61252,20403,2003,TRL,***,UT,00000000000,*,1130,0,,4417,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,5,14,9,0,1
1HGEJ8245XL0,1,H,G,E,J,8,2,4,5,X,L,0,6,2,2,37,31,2,6,6,0,0,99,0,0,0,0,0,0,0,6,6,0,6,2,9,0,0,0,99,8,12,1,99,99,99,99,99,99,17,0,0,2,61253,37031,1999,UAX,***,CP,00000000000,*,1032,0,,2560,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,5,14,1,0,1
L06410K31717,L,0,6,4,1,0,K,3,1,7,1,7,6,2,0,98,998,92,0,6,0,0,99,0,0,0,0,0,0,0,6,6,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,13,0,0,2,61254,98998,2001,999,999,99,00000000000,9,9999,9999,9999,9999,9,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,6,14,9,0,1
1FUKAZYA6LP3,1,F,U,K,A,Z,Y,A,6,L,P,3,6,2,0,82,883,66,6,6,0,0,99,0,2,7,6,3,0,0,6,6,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,3,2,61255,82883,1990,FLA,COE,DS,57849515,D,9999,9999,,,7,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,6,14,9,0,1
2T1FF28P52C5,2,T,1,F,F,2,8,P,5,2,C,5,6,2,1,49,44,1,6,6,0,0,99,0,0,0,0,0,0,0,10,10,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,61268,49044,2002,CEE,***,CV,00000000000,*,1051,0,,3362,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,6,8,0,2,1
1FUJA9CV64PM,1,F,U,J,A,9,C,V,6,4,P,M,6,2,1,82,881,66,6,6,0,0,99,0,1,6,5,2,0,0,6,6,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,3,2,61270,82881,2004,ST1,CON,DS,064742,D,9999,9999,,,8,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,6,14,9,0,1
3FEKF37GXVMA,3,F,E,K,F,3,7,G,X,V,M,A,6,2,0,12,880,67,6,6,0,0,99,0,0,1,2,97,0,0,6,6,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,2,2,61326,12880,1997,F35,COF,CB,99999999999,G,1370,1608,,,3,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,6,14,1,0,2
4F2YU09192KM,4,F,2,Y,U,0,9,1,9,2,K,M,6,2,0,41,402,14,6,6,0,0,99,0,0,0,0,0,0,0,8,8,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,61381,41402,2002,TRI,***,UT,00000000000,*,1031,0,,3292,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,1,9,0,0,1
