STATE,ST_CASE,EVENTNUM,VNUMBER1,AOI1,SOE,VNUMBER2,AOI2
1,10241,5,1,0,1,9999,77
1,10242,1,2,12,12,1,9
1,10243,1,1,55,63,5555,55
1,10243,2,1,12,38,9999,77
1,10243,3,1,12,35,9999,77
1,10243,4,1,0,3,9999,77
1,10244,1,1,55,63,5555,55
1,10244,2,1,12,34,9999,77
1,10244,3,1,12,32,9999,77
1,10245,1,1,55,64,5555,55
1,10245,2,1,12,24,9999,77
1,10246,1,1,55,63,5555,55
1,10246,2,1,55,69,5555,55
1,10246,3,1,55,68,5555,55
1,10246,4,1,12,12,2,12
1,10247,1,1,55,68,5555,55
1,10247,2,2,12,12,1,7
1,10248,1,1,12,12,2,10
1,10248,2,2,0,1,9999,77
1,10249,1,1,55,63,5555,55
1,10249,2,1,12,33,9999,77
1,10249,3,1,12,30,9999,77
1,10250,1,2,12,12,1,7
1,10251,1,1,55,68,5555,55
1,10251,2,1,12,12,2,12
1,10252,1,1,12,12,3,9
1,10252,2,2,12,12,1,7
1,10252,3,3,55,63,5555,55
1,10252,4,3,98,30,9999,77
1,10253,1,1,12,12,2,6
1,10253,2,2,55,63,5555,55
1,10253,3,2,12,34,9999,77
1,10254,1,1,55,63,5555,55
1,10254,2,1,12,32,9999,77
1,10254,3,1,0,1,9999,77
1,10255,1,1,55,63,5555,55
1,10255,2,1,12,32,9999,77
1,10255,3,1,55,67,5555,55
1,10255,4,1,12,42,9999,77
1,10255,5,1,12,42,9999,77
1,10255,6,1,0,1,9999,77
1,10255,7,1,0,2,9999,77
1,10256,1,1,12,12,2,12
1,10256,2,1,55,68,5555,55
1,10256,3,1,1,12,3,7
1,10257,1,1,12,9,9999,77
1,10258,1,1,55,68,5555,55
1,10258,2,1,12,12,2,12
1,10259,1,1,55,63,5555,55
1,10259,2,1,55,69,5555,55
1,10259,3,1,55,64,5555,55
1,10259,4,1,11,34,9999,77
1,10260,1,1,12,12,2,4
1,10261,1,1,55,68,5555,55
1,10261,2,1,55,64,5555,55
1,10261,3,1,12,19,9999,77
1,10261,4,1,98,8,9999,77
1,10261,5,1,12,14,2,3
1,10261,6,1,98,14,3,5
1,10262,1,1,55,63,5555,55
1,10262,2,1,0,1,9999,77
1,10263,1,1,12,12,2,3
1,10263,2,1,55,63,5555,55
1,10263,3,1,0,1,9999,77
1,10264,1,1,55,64,5555,55
1,10264,2,1,55,65,5555,55
1,10264,3,1,12,12,2,12
1,10264,4,1,12,12,3,12
1,10265,1,1,55,63,5555,55
1,10265,2,1,12,34,9999,77
1,10265,3,1,55,67,5555,55
1,10265,4,1,98,42,9999,77
1,10266,1,1,55,63,5555,55
1,10266,2,1,12,32,9999,77
1,10266,3,1,0,1,9999,77
1,10267,1,2,12,12,1,9
1,10268,1,1,12,12,2,6
1,10269,1,1,55,63,5555,55
1,10269,2,1,12,42,9999,77
1,10269,3,1,12,42,9999,77
1,10269,4,1,12,42,9999,77
1,10270,1,1,55,63,5555,55
1,10270,2,1,12,32,9999,77
1,10270,3,1,0,1,9999,77
1,10271,1,1,3,12,2,7
1,10272,1,1,55,68,5555,55
1,10272,2,1,55,68,5555,55
1,10272,3,1,55,63,5555,55
1,10272,4,1,9,30,9999,77
1,10273,1,2,12,12,1,11
1,10274,1,1,55,63,5555,55
1,10274,2,1,12,34,9999,77
1,10274,3,1,0,1,9999,77
1,10275,1,2,12,12,1,2
1,10275,2,1,55,68,5555,55
1,10275,3,1,55,64,5555,55
1,10275,4,1,12,42,9999,77
1,10275,5,2,55,63,5555,55
1,10275,6,2,12,34,9999,77
1,10275,7,2,0,1,9999,77
1,10276,1,2,12,12,1,3
1,10277,1,2,12,12,1,10
1,10278,1,1,12,8,9999,77
1,10279,1,1,55,68,5555,55
1,10279,2,1,12,12,2,12
1,10279,3,1,55,68,5555,55
1,10279,4,1,12,14,3,6
1,10280,1,1,12,8,9999,77
1,10281,1,1,55,64,5555,55
1,10281,2,1,0,1,9999,77
1,10281,3,1,55,62,5555,55
1,10281,4,1,0,2,9999,77
1,10282,1,1,55,63,5555,55
1,10282,2,1,6,24,9999,77
1,10282,3,1,6,42,9999,77
1,10282,4,1,9,42,9999,77
1,10282,5,1,0,1,9999,77
1,10283,1,1,55,63,5555,55
1,10283,2,1,12,35,9999,77
1,10283,3,1,12,42,9999,77
1,10283,4,1,0,1,9999,77
1,10283,5,1,98,42,9999,77
1,10283,6,1,13,43,9999,77
1,10283,7,1,98,43,9999,77
1,10284,1,1,55,68,5555,55
1,10284,2,1,55,68,5555,55
1,10284,3,1,55,68,5555,55
1,10284,4,1,12,12,2,12
1,10284,5,2,55,63,5555,55
1,10284,6,2,82,24,9999,77
1,10285,1,1,0,1,9999,77
1,10285,2,1,55,68,5555,55
1,10285,3,1,19,54,2,12
1,10286,1,1,55,68,5555,55
1,10286,2,2,12,12,1,2
1,10287,1,1,55,63,5555,55
1,10287,2,1,9,42,9999,77
1,10287,3,1,0,1,9999,77
1,10288,1,1,55,63,5555,55
1,10288,2,1,11,33,9999,77
1,10288,3,1,0,1,9999,77
1,10288,4,1,98,43,9999,77
1,10289,1,1,55,63,5555,55
1,10289,2,1,55,69,5555,55
1,10289,3,1,55,68,5555,55
1,10289,4,1,55,64,5555,55
1,10289,5,1,12,18,9999,77
1,10289,6,1,12,42,9999,77
1,10289,7,1,0,1,9999,77
1,10290,1,1,55,63,5555,55
1,10290,2,1,3,24,9999,77
1,10290,3,1,55,69,5555,55
1,10290,4,1,0,1,9999,77
1,10291,1,2,12,12,1,10
1,10291,2,1,55,63,5555,55
1,10291,3,1,12,43,9999,77
1,10291,4,1,12,42,9999,77
1,10292,1,2,12,12,1,12
1,10293,1,1,12,12,2,6
1,10293,2,1,55,68,5555,55
1,10293,3,1,12,12,3,12
1,10294,1,1,55,63,5555,55
1,10294,2,1,55,69,5555,55
1,10294,3,1,55,68,5555,55
1,10294,4,1,55,64,5555,55
1,10294,5,1,55,69,5555,55
1,10294,6,1,55,68,5555,55
1,10294,7,1,55,63,5555,55
1,10294,8,1,0,1,9999,77
1,10295,1,2,12,12,1,1
1,10296,1,1,12,12,2,6
1,10297,1,2,12,12,1,11
1,10298,1,1,55,63,5555,55
1,10298,2,1,14,32,9999,77
1,10298,3,1,2,30,9999,77
1,10299,1,1,12,12,2,12
1,10299,2,1,0,2,9999,77
1,10299,3,2,0,2,9999,77
1,10300,1,1,12,12,2,6
1,10301,1,1,55,63,5555,55
1,10301,2,1,1,24,9999,77
1,10301,3,1,98,34,9999,77
1,10301,4,1,0,72,9999,77
1,10301,5,1,0,2,9999,77
1,10302,1,1,12,8,9999,77
1,10303,1,1,55,64,5555,55
1,10303,2,1,55,69,5555,55
1,10303,3,1,55,63,5555,55
1,10303,4,1,10,35,9999,77
1,10303,5,1,0,1,9999,77
1,10304,1,1,55,63,5555,55
1,10304,2,1,12,52,9999,77
1,10304,3,1,55,70,5555,55
1,10304,4,1,81,21,9999,77
1,10304,5,1,55,62,5555,55
1,10304,6,1,98,35,9999,77
1,10304,7,1,0,1,9999,77
1,10305,1,1,55,63,5555,55
1,10305,2,1,0,1,9999,77
1,10306,1,1,55,64,5555,55
1,10306,2,1,12,34,9999,77
1,10306,3,1,12,57,9999,77
1,10306,4,1,0,1,9999,77
1,10307,1,2,12,12,1,9
1,10307,2,2,55,68,5555,55
1,10307,3,2,55,64,5555,55
1,10307,4,2,0,1,9999,77
1,10308,1,1,55,67,5555,55
1,10308,2,1,12,58,9999,77
1,10308,3,1,55,68,5555,55
1,10308,4,1,55,64,5555,55
1,10308,5,1,12,59,9999,77
1,10308,6,1,12,38,9999,77
1,10308,7,1,12,38,9999,77
1,10308,8,1,12,42,9999,77
1,10309,1,2,12,12,1,3
1,10312,1,1,55,68,5555,55
1,10312,2,1,55,64,5555,55
1,10312,3,1,9,30,9999,77
1,10312,4,1,0,1,9999,77
1,10313,1,1,12,8,9999,77
1,10314,1,1,55,68,5555,55
1,10314,2,1,55,64,5555,55
1,10314,3,1,12,59,9999,77
1,10314,4,1,12,35,9999,77
1,10314,5,1,55,67,5555,55
1,10314,6,1,98,42,9999,77
1,10314,7,1,0,1,9999,77
1,10315,1,1,55,68,5555,55
1,10315,2,1,55,64,5555,55
1,10315,3,1,0,1,9999,77
1,10316,1,1,55,68,5555,55
1,10316,2,1,55,64,5555,55
1,10316,3,1,12,14,2,12
1,10317,1,1,12,8,9999,77
1,10318,1,1,55,63,5555,55
1,10318,2,1,55,69,5555,55
1,10318,3,1,55,68,5555,55
1,10318,4,1,12,12,2,12
1,10319,1,1,55,68,5555,55
1,10319,2,1,55,64,5555,55
1,10319,3,1,11,34,9999,77
1,10319,4,1,12,35,9999,77
1,10319,5,1,0,1,9999,77
1,10320,1,1,55,63,5555,55
1,10320,2,1,12,42,9999,77
1,10321,1,1,12,11,9999,77
1,10321,2,1,55,68,5555,55
1,10321,3,1,55,64,5555,55
1,10321,4,1,19,59,9999,77
1,10322,1,1,55,63,5555,55
1,10322,2,1,12,34,9999,77
1,10322,3,1,12,42,9999,77
1,10322,4,1,0,2,9999,77
1,10323,1,1,55,71,9999,77
1,10323,2,1,12,42,9999,77
1,10324,1,1,55,63,5555,55
1,10324,2,1,12,33,9999,77
1,10324,3,1,12,38,9999,77
1,10324,4,1,12,18,9999,77
1,10325,1,1,3,10,9999,77
1,10326,1,1,55,68,5555,55
1,10326,2,2,55,63,5555,55
1,10326,3,2,12,12,1,3
1,10326,4,1,55,64,5555,55
1,10326,5,1,3,43,9999,77
1,10327,1,1,55,68,5555,55
1,10327,2,1,55,64,5555,55
1,10327,3,1,2,25,9999,77
1,10328,1,1,99,8,9999,77
1,10329,1,1,0,1,9999,77
1,10329,2,1,3,12,2,4
1,10330,1,2,12,12,1,6
1,10330,2,1,55,68,5555,55
1,10330,3,3,12,12,1,3
1,10331,1,1,55,68,5555,55
1,10331,2,1,55,64,5555,55
1,10331,3,1,12,35,9999,77
1,10331,4,1,0,1,9999,77
1,10332,1,1,55,64,5555,55
1,10332,2,1,55,69,5555,55
1,10332,3,1,55,63,5555,55
1,10332,4,1,0,1,9999,77
1,10332,5,1,0,3,9999,77
1,10333,1,1,55,68,5555,55
1,10333,2,1,12,12,2,12
1,10333,3,1,11,12,3,8
1,10333,4,1,11,12,4,11
1,10333,5,1,12,12,5,12
1,10333,6,5,0,1,9999,77
1,10334,1,1,55,68,5555,55
1,10334,2,1,55,64,5555,55
1,10334,3,1,9,42,9999,77
1,10335,1,1,12,12,2,6
1,10335,2,1,55,63,5555,55
1,10335,3,1,0,1,9999,77
1,10335,4,2,0,1,9999,77
1,10336,1,1,55,68,5555,55
1,10336,2,1,55,68,5555,55
1,10336,3,1,55,63,5555,55
1,10336,4,1,55,68,5555,55
1,10336,5,1,0,1,9999,77
1,10337,1,1,55,63,5555,55
1,10337,2,1,55,69,5555,55
1,10337,3,1,55,68,5555,55
1,10337,4,1,12,12,2,12
1,10338,1,1,12,12,2,9
1,10339,1,1,12,12,2,1
1,10340,1,1,55,68,5555,55
1,10340,2,1,55,64,5555,55
1,10340,3,1,10,42,9999,77
1,10340,4,1,10,42,9999,77
1,10340,5,1,0,1,9999,77
1,10341,1,2,12,12,1,12
1,10342,1,2,12,12,1,9
1,10342,2,1,55,63,5555,55
1,10342,3,1,55,62,5555,55
1,10342,4,1,98,59,9999,77
1,10342,5,1,0,1,9999,77
1,10343,1,1,12,8,9999,77
1,10344,1,1,12,12,2,6
1,10344,2,2,19,59,9999,77
1,10345,1,1,12,12,2,12
1,10346,1,1,55,63,5555,55
1,10346,2,1,14,34,9999,77
1,10346,3,1,55,67,5555,55
1,10346,4,1,12,42,9999,77
1,10346,5,1,19,14,2,3
1,10346,6,1,0,1,9999,77
1,10347,1,2,12,12,1,9
1,10348,1,1,55,68,5555,55
1,10348,2,1,12,12,2,12
1,10349,1,1,14,9,9999,77
1,10350,1,1,12,12,2,12
1,10351,1,1,55,71,9999,77
1,10351,2,1,12,42,9999,77
1,10351,3,1,0,2,9999,77
1,10352,1,2,12,12,1,10
1,10353,1,1,55,63,5555,55
1,10353,2,1,11,42,9999,77
1,10353,3,1,8,42,9999,77
1,10354,1,1,55,68,5555,55
1,10354,2,1,12,12,2,12
1,10354,3,1,55,64,5555,55
1,10354,4,1,55,67,5555,55
1,10354,5,1,12,42,9999,77
1,10355,1,1,55,63,5555,55
1,10355,2,1,55,69,5555,55
1,10355,3,1,55,68,5555,55
1,10355,4,1,55,64,5555,55
1,10355,5,1,2,42,9999,77
1,10356,1,1,55,63,5555,55
1,10356,2,1,55,69,5555,55
1,10356,3,1,55,68,5555,55
1,10356,4,1,55,64,5555,55
1,10356,5,1,12,42,9999,77
1,10356,6,1,0,1,9999,77
1,10357,1,1,55,68,5555,55
1,10357,2,1,12,12,2,12
1,10358,1,1,12,8,9999,77
1,10359,1,1,55,63,5555,55
1,10359,2,1,12,42,9999,77
1,10360,1,1,55,63,5555,55
1,10360,2,1,1,38,9999,77
1,10360,3,1,12,42,9999,77
1,10361,1,2,12,12,1,9
1,10362,1,1,55,63,5555,55
1,10362,2,1,12,34,9999,77
1,10362,3,1,9,30,9999,77
1,10363,1,2,12,12,1,11
1,10364,1,1,55,64,5555,55
1,10364,2,1,14,34,9999,77
1,10364,3,1,55,65,5555,55
1,10364,4,1,55,64,5555,55
1,10364,5,1,12,24,9999,77
1,10364,6,1,55,69,5555,55
1,10364,7,1,55,63,5555,55
1,10364,8,1,55,67,5555,55
1,10364,9,1,12,35,9999,77
1,10364,10,1,0,1,9999,77
1,10365,1,2,12,12,1,3
1,10366,1,2,12,12,1,6
1,10367,1,1,55,63,5555,55
1,10367,2,1,12,53,9999,77
1,10367,3,1,12,53,9999,77
1,10367,4,1,12,53,9999,77
1,10367,5,1,12,32,9999,77
1,10367,6,1,55,67,5555,55
1,10367,7,1,0,1,9999,77
1,10367,8,1,12,59,9999,77
1,10368,1,1,13,18,9999,77
1,10369,1,1,55,68,5555,55
1,10369,2,2,55,68,5555,55
1,10369,3,1,12,12,2,12
1,10370,1,1,55,68,5555,55
1,10370,2,1,55,64,5555,55
1,10370,3,1,12,34,9999,77
1,10370,4,1,12,32,9999,77
1,10371,1,1,55,68,5555,55
1,10371,2,1,55,64,5555,55
1,10371,3,1,55,69,5555,55
1,10371,4,1,55,68,5555,55
1,10371,5,1,55,63,5555,55
1,10371,6,1,9,42,9999,77
1,10372,1,1,55,64,5555,55
1,10372,2,1,12,33,9999,77
1,10372,3,1,12,53,9999,77
1,10372,4,1,12,59,9999,77
1,10372,5,1,12,8,9999,77
1,10373,1,1,12,11,9999,77
1,10373,2,1,12,11,9999,77
1,10373,3,1,55,63,5555,55
1,10373,4,1,12,53,9999,77
1,10373,5,1,12,38,9999,77
1,10373,6,1,0,3,9999,77
1,10374,1,1,55,68,5555,55
1,10374,2,2,12,12,1,4
1,10375,1,1,55,68,5555,55
1,10375,2,1,55,68,5555,55
1,10375,3,1,55,63,5555,55
1,10375,4,1,14,34,9999,77
1,10375,5,1,0,1,9999,77
1,10376,1,1,12,8,9999,77
1,10377,1,1,12,12,2,9
1,10378,1,1,12,12,2,6
1,10378,2,1,55,68,5555,55
1,10378,3,1,55,64,5555,55
1,10378,4,1,12,34,9999,77
1,10378,5,1,12,38,9999,77
1,10378,6,2,55,68,5555,55
1,10378,7,2,12,12,3,12
1,10379,1,1,12,12,2,3
1,10379,2,2,55,68,5555,55
1,10379,3,2,55,64,5555,55
1,10379,4,2,0,1,9999,77
1,10379,5,1,55,63,5555,55
1,10379,6,1,0,1,9999,77
1,10380,1,1,55,68,5555,55
1,10380,2,1,12,12,2,10
1,10381,1,1,55,63,5555,55
1,10381,2,1,55,69,5555,55
1,10381,3,1,55,68,5555,55
1,10381,4,1,55,64,5555,55
1,10381,5,1,0,1,9999,77
1,10381,6,1,13,30,9999,77
1,10382,1,1,12,12,2,6
1,10383,1,2,12,12,1,6
1,10384,1,1,55,63,5555,55
1,10384,2,1,8,52,9999,77
1,10384,3,1,0,1,9999,77
1,10384,4,1,13,30,9999,77
1,10385,1,1,55,79,9999,77
1,10385,2,1,55,69,5555,55
1,10385,3,1,55,63,5555,55
1,10385,4,1,1,38,9999,77
1,10385,5,1,98,33,9999,77
1,10385,6,1,12,59,9999,77
1,10385,7,1,98,43,9999,77
1,10385,8,1,98,43,9999,77
1,10385,9,1,0,1,9999,77
1,10385,10,1,18,14,2,98
1,10386,1,1,12,12,2,6
1,10386,2,2,12,12,3,6
1,10386,3,3,98,12,5,7
1,10386,4,3,98,12,4,6
1,10387,1,1,12,12,2,6
1,10387,2,1,55,63,5555,55
1,10387,3,1,9,42,9999,77
1,10388,1,1,12,12,2,6
1,10389,1,1,12,8,9999,77
1,10389,2,1,98,8,9999,77
1,10390,1,1,55,64,5555,55
1,10390,2,1,12,42,9999,77
1,10390,3,1,55,62,5555,55
1,10390,4,1,3,42,9999,77
1,10390,5,1,0,2,9999,77
1,10391,1,1,55,68,5555,55
1,10391,2,1,12,12,2,12
1,10392,1,1,55,68,5555,55
1,10392,2,1,12,12,2,12
1,10393,1,1,55,68,5555,55
1,10393,2,1,55,64,5555,55
1,10393,3,1,12,30,9999,77
1,10394,1,1,55,63,5555,55
1,10394,2,1,1,33,9999,77
1,10394,3,1,1,30,9999,77
1,10394,4,1,98,43,9999,77
1,10395,1,1,12,8,9999,77
1,10396,1,1,0,16,9999,77
1,10397,1,2,12,12,1,2
1,10397,2,2,55,63,5555,55
1,10397,3,2,0,1,9999,77
1,10398,1,1,55,68,5555,55
1,10398,2,1,12,12,2,12
1,10399,1,2,12,12,1,3
1,10400,1,2,11,12,1,7
1,10401,1,1,12,12,2,6
1,10402,1,1,55,68,5555,55
1,10402,2,1,55,64,5555,55
1,10402,3,1,12,32,9999,77
1,10402,4,1,55,67,5555,55
1,10402,5,1,98,38,9999,77
1,10403,1,1,12,12,2,4
1,10403,2,2,7,12,3,12
1,10404,1,1,55,71,9999,77
1,10404,2,1,12,33,9999,77
1,10404,3,1,12,53,9999,77
1,10404,4,1,12,14,2,98
1,10404,5,1,98,14,3,98
1,10405,1,1,55,63,5555,55
1,10405,2,1,12,38,9999,77
1,10406,1,1,12,8,9999,77
1,10407,1,1,55,68,5555,55
1,10407,2,1,12,12,2,12
1,10408,1,1,55,63,5555,55
1,10408,2,1,99,8,9999,77
1,10408,3,1,19,14,2,10
1,10409,1,1,0,1,9999,77
1,10410,1,1,12,8,9999,77
1,10411,1,1,55,68,5555,55
1,10411,2,1,12,12,2,12
1,10412,1,1,55,63,5555,55
1,10412,2,1,14,34,9999,77
1,10412,3,1,55,67,5555,55
1,10412,4,1,12,42,9999,77
1,10412,5,1,0,1,9999,77
1,10413,1,1,55,63,5555,55
1,10413,2,1,12,42,9999,77
1,10414,1,1,55,68,5555,55
1,10414,2,1,55,64,5555,55
1,10414,3,1,6,42,9999,77
1,10414,4,1,9,42,9999,77
1,10415,1,1,12,12,2,6
1,10415,2,1,55,67,5555,55
1,10415,3,1,0,1,9999,77
1,10416,1,2,12,12,1,3
1,10416,2,1,55,68,5555,55
1,10416,3,1,55,64,5555,55
1,10416,4,1,0,1,9999,77
1,10416,5,2,0,1,9999,77
1,10417,1,1,55,65,5555,55
1,10417,2,1,12,12,2,12
1,10418,1,1,0,1,9999,77
1,10419,1,1,55,68,5555,55
1,10419,2,1,12,12,2,12
1,10419,3,2,55,63,5555,55
1,10419,4,2,98,34,9999,77
1,10420,1,1,55,63,5555,55
1,10420,2,1,12,34,9999,77
1,10420,3,1,0,1,9999,77
1,10421,1,1,12,12,2,9
1,10422,1,2,12,12,1,3
1,10423,1,1,12,8,9999,77
1,10424,1,1,12,8,9999,77
1,10425,1,2,12,12,1,10
1,10426,1,1,1,8,9999,77
1,10427,1,1,55,68,5555,55
1,10427,2,2,55,68,5555,55
1,10427,3,1,12,12,2,12
1,10428,1,1,12,8,9999,77
1,10429,1,1,55,63,5555,55
1,10429,2,1,12,32,9999,77
1,10429,3,1,0,1,9999,77
1,10429,4,1,13,30,9999,77
1,10430,1,1,12,12,2,6
1,10430,2,1,0,1,9999,77
1,10430,3,1,13,12,2,13
1,10430,4,1,12,12,3,6
1,10431,1,1,55,63,5555,55
1,10431,2,1,12,53,9999,77
1,10431,3,1,12,30,9999,77
1,10431,4,1,0,1,9999,77
1,10431,5,1,13,30,9999,77
1,10432,1,1,55,63,5555,55
1,10432,2,1,12,42,9999,77
1,10433,1,2,12,12,1,11
1,10433,2,2,0,2,9999,77
1,10434,1,1,55,68,5555,55
1,10434,2,1,55,64,5555,55
1,10434,3,1,12,34,9999,77
1,10435,1,1,55,68,5555,55
1,10435,2,1,12,12,2,12
1,10436,1,1,11,8,9999,77
1,10437,1,1,55,63,5555,55
1,10437,2,1,19,24,9999,77
1,10438,1,1,0,5,9999,77
1,10438,2,1,0,5,9999,77
1,10438,3,1,0,5,9999,77
1,10439,1,1,55,63,5555,55
1,10439,2,1,12,42,9999,77
1,10440,1,1,5,12,2,11
1,10440,2,1,55,63,5555,55
1,10440,3,1,9,42,9999,77
1,10440,4,2,55,63,5555,55
1,10440,5,2,12,42,9999,77
1,10441,1,1,12,12,2,3
1,10442,1,1,55,63,5555,55
1,10442,2,1,12,53,9999,77
1,10442,3,1,55,69,5555,55
1,10442,4,1,55,68,5555,55
1,10442,5,1,55,64,5555,55
1,10442,6,1,0,1,9999,77
1,10443,1,1,55,63,5555,55
1,10443,2,1,55,69,5555,55
1,10443,3,1,55,68,5555,55
1,10443,4,1,55,64,5555,55
1,10443,5,1,0,1,9999,77
1,10444,1,1,12,12,2,10
1,10445,1,1,55,68,5555,55
1,10445,2,1,55,64,5555,55
1,10445,3,1,12,34,9999,77
1,10445,4,1,12,42,9999,77
1,10446,1,1,55,68,5555,55
1,10446,2,1,55,64,5555,55
1,10446,3,1,0,1,9999,77
1,10446,4,1,9,30,9999,77
1,10447,1,1,55,63,5555,55
1,10447,2,1,55,69,5555,55
1,10447,3,1,55,68,5555,55
1,10447,4,1,55,64,5555,55
1,10447,5,1,12,42,9999,77
1,10448,1,1,12,12,2,6
1,10449,1,1,3,10,9999,77
1,10450,1,1,55,65,5555,55
1,10450,2,1,55,64,5555,55
1,10450,3,1,12,33,9999,77
1,10450,4,1,19,58,9999,77
1,10450,5,1,19,30,9999,77
1,10451,1,2,12,12,1,9
1,10452,1,1,12,12,2,6
1,10453,1,1,55,64,5555,55
1,10453,2,1,11,34,9999,77
1,10453,3,1,55,69,5555,55
1,10453,4,1,55,63,5555,55
1,10453,5,1,12,34,9999,77
1,10453,6,1,0,1,9999,77
1,10454,1,2,12,12,1,9
1,10455,1,1,55,68,5555,55
1,10455,2,1,12,12,2,12
1,10456,1,1,55,64,5555,55
1,10456,2,1,55,65,5555,55
1,10456,3,1,12,12,2,9
1,10457,1,1,12,8,9999,77
1,10458,1,1,12,8,9999,77
1,10459,1,1,12,12,2,6
1,10459,2,2,55,68,5555,55
1,10459,3,2,55,64,5555,55
1,10459,4,2,0,1,9999,77
1,10460,1,1,55,64,5555,55
1,10460,2,1,55,65,5555,55
1,10460,3,2,55,63,5555,55
1,10460,4,2,1,33,9999,77
1,10460,5,2,1,33,9999,77
1,10460,6,2,55,69,5555,55
1,10460,7,2,12,12,1,12
1,10461,1,2,12,12,1,11
1,10462,1,1,55,63,5555,55
1,10462,2,1,12,42,9999,77
1,10463,1,1,55,64,5555,55
1,10463,2,1,11,34,9999,77
1,10463,3,1,0,1,9999,77
1,10463,4,1,55,65,5555,55
1,10463,5,2,11,12,1,4
1,10463,6,3,1,12,1,98
1,10463,7,3,55,63,5555,55
1,10463,8,3,0,1,9999,77
1,10463,9,4,11,12,1,98
1,10464,1,1,55,64,5555,55
1,10464,2,1,55,65,5555,55
1,10464,3,2,12,12,1,9
1,10465,1,1,55,64,5555,55
1,10465,2,1,55,69,5555,55
1,10465,3,1,55,63,5555,55
1,10465,4,1,12,34,9999,77
1,10465,5,1,0,1,9999,77
1,10466,1,1,55,63,5555,55
1,10466,2,1,12,42,9999,77
1,10466,3,1,0,72,9999,77
1,10466,4,1,0,2,9999,77
1,10467,1,1,55,63,5555,55
1,10467,2,1,55,69,5555,55
1,10467,3,2,12,12,1,9
1,10468,1,1,12,12,2,6
1,10468,2,2,55,63,5555,55
1,10468,3,2,0,1,9999,77
1,10469,1,1,55,64,5555,55
1,10469,2,1,12,59,9999,77
1,10469,3,1,55,69,5555,55
1,10469,4,1,55,63,5555,55
1,10469,5,1,9,52,9999,77
1,10469,6,1,0,1,9999,77
1,10469,7,1,98,38,9999,77
1,10469,8,1,98,42,9999,77
1,10469,9,1,98,23,9999,77
1,10469,10,1,13,34,9999,77
1,10470,1,1,12,12,2,6
1,10471,1,1,55,63,5555,55
1,10471,2,1,12,42,9999,77
1,10472,1,1,55,63,5555,55
1,10472,2,1,55,69,5555,55
1,10472,3,1,55,63,5555,55
1,10472,4,1,12,32,9999,77
1,10472,5,1,55,67,5555,55
1,10472,6,1,12,42,9999,77
1,10473,1,1,98,12,2,11
1,10473,2,1,19,54,2,12
1,10474,1,1,55,63,5555,55
1,10474,2,1,55,69,5555,55
1,10474,3,1,55,68,5555,55
1,10474,4,2,12,12,1,3
1,10474,5,1,55,64,5555,55
1,10474,6,1,0,1,9999,77
1,10475,1,1,12,12,2,9
1,10476,1,1,55,71,9999,77
1,10476,2,1,2,33,9999,77
1,10476,3,1,0,3,9999,77
1,10477,1,1,55,63,5555,55
1,10477,2,1,55,64,5555,55
1,10477,3,2,12,12,1,9
1,10478,1,1,55,64,5555,55
1,10478,2,1,55,65,5555,55
1,10478,3,1,55,67,5555,55
1,10478,4,1,1,12,2,7
1,10478,5,1,9,12,3,12
1,10478,6,1,0,1,9999,77
1,10479,1,1,55,71,9999,77
1,10479,2,1,12,34,9999,77
1,10479,3,1,12,42,9999,77
1,10480,1,2,12,12,1,10
1,10481,1,1,12,8,9999,77
1,10482,1,1,12,8,9999,77
1,10483,1,2,12,12,1,3
1,10484,1,1,55,63,5555,55
1,10484,2,1,12,42,9999,77
1,10485,1,1,55,63,5555,55
1,10485,2,1,12,59,9999,77
1,10485,3,1,12,42,9999,77
1,10485,4,1,98,42,9999,77
1,10485,5,1,98,42,9999,77
1,10486,1,1,55,68,5555,55
1,10486,2,1,55,64,5555,55
1,10486,3,1,10,53,9999,77
1,10486,4,1,12,34,9999,77
1,10486,5,1,0,1,9999,77
1,10487,1,1,55,63,5555,55
1,10487,2,1,12,32,9999,77
1,10487,3,1,55,67,5555,55
1,10487,4,1,2,42,9999,77
1,10489,1,1,55,64,5555,55
1,10489,2,1,55,65,5555,55
1,10489,3,1,0,1,9999,77
1,10490,1,1,55,63,5555,55
1,10490,2,1,0,1,9999,77
1,10490,3,1,12,30,9999,77
1,10490,4,1,19,43,9999,77
1,10491,1,1,55,63,5555,55
1,10491,2,1,12,53,9999,77
1,10491,3,1,12,38,9999,77
1,10491,4,1,12,42,9999,77
1,10491,5,1,0,1,9999,77
1,10492,1,1,1,12,2,2
1,10493,1,1,55,68,5555,55
1,10493,2,1,12,12,2,12
1,10493,3,1,0,2,9999,77
1,10494,1,1,55,63,5555,55
1,10494,2,1,55,69,5555,55
1,10494,3,1,55,68,5555,55
1,10494,4,1,55,64,5555,55
1,10494,5,1,12,42,9999,77
1,10494,6,1,0,1,9999,77
1,10495,1,1,55,63,5555,55
1,10495,2,1,12,42,9999,77
1,10496,1,1,1,9,9999,77
1,10497,1,2,12,12,1,12
1,10497,2,1,55,64,5555,55
1,10497,3,1,0,1,9999,77
1,10498,1,1,55,68,5555,55
1,10498,2,1,55,64,5555,55
1,10498,3,1,0,1,9999,77
1,10498,4,1,13,42,9999,77
1,10499,1,2,12,12,1,9
1,10500,1,1,55,63,5555,55
1,10500,2,1,98,25,9999,77
