STATE,ST_CASE,VEH_NO,PVE_Forms,PNUMOCCS,PDAY,PMONTH,PHOUR,PMINUTE,PHARM_EV,PMAN_COLL,PTYPE,PHIT_RUN,PREG_STAT,POWNER,PMAKE,PMODEL,PMAK_MOD,PBODYTYP,PMODYEAR,PVIN,PVIN_1,PVIN_2,PVIN_3,PVIN_4,PVIN_5,PVIN_6,PVIN_7,PVIN_8,PVIN_9,PVIN_10,PVIN_11,PVIN_12,PVINTYPE,PVINMAKE,PVINA_MOD,PVIN_BT,PVINMODYR,PVIN_LNGT,PVIN_WGT,PWGTCD_TR,PWHLBS_LG,PWHLBS_SH,PSER_TR,PFUECODE,PMCYCL_DS,PTRAILER,PMCARR_I1,PMCARR_I2,PMCARR_ID,PGVWR,PV_CONFIG,PCARGTYP,PHAZ_INV,PHAZPLAC,PHAZ_ID,PHAZ_CNO,PHAZ_REL,PBUS_USE,PSP_USE,PEM_USE,PUNDERIDE,PIMPACT1,PIMPACT2,PVEH_SEV,PTOWED,PM_HARM,PVEH_SC1,PVEH_SC2,PFIRE,PDEATHS
45,450648,2,1,0,16,11,10,0,33,0,3,0,45,6,49,40,49040,4,1999,4T1BG22K6XU4,4,T,1,B,G,2,2,K,6,X,U,4,P,TOYT,UEX,4D,99,17,2998,,0,1051,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,11,6,2,14,0,0,0,0
45,450685,5,4,0,24,12,21,47,1,0,3,0,45,6,20,2,20002,4,2005,2G1WF52E1592,2,G,1,W,F,5,2,E,1,5,9,2,P,CHEV,IMP,4D,5,17,3389,,0,1105,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,99,99,2,3,18,0,0,0,0
45,450745,2,2,1,18,9,20,28,18,0,2,0,45,6,20,481,20481,31,2004,1GNEK13ZX4R1,1,G,N,E,K,1,3,Z,X,4,R,1,P,CHEV,KTA,UT,4,17,5050,,0,1160,,F,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,8,0,0,0,0
45,450746,2,1,0,12,9,3,30,14,0,3,0,45,6,20,481,20481,31,2001,1GCHK29181E3,1,G,C,H,K,2,9,1,8,1,E,3,T,CHEV,2KH,4C,1,17,,2,1575,1435,SIL,D,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,14,0,0,0,0
45,450746,3,1,0,12,9,3,30,14,0,3,0,45,6,35,443,35443,20,2000,4N2XN11T6YD8,4,N,2,X,N,1,1,T,6,Y,D,8,P,NISS,QST,SV,0,17,3738,,0,1122,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,0,4,14,0,0,0,0
46,460001,2,2,1,1,1,3,33,12,2,2,0,46,6,39,36,39036,4,2002,SAJEA51D52XC,S,A,J,E,A,5,1,D,5,2,X,C,P,JAGU,XT2,4D,2,17,3428,,0,1067,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,6,6,2,12,0,0,0,0
46,460011,2,1,0,9,2,11,18,14,0,3,0,46,6,22,18,22018,2,1995,1G2NE15M1SM5,1,G,2,N,E,1,5,M,1,S,M,5,P,PONT,GAS,CP,95,17,2881,,0,1034,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,6,2,12,0,0,0,0
46,460011,3,1,0,9,2,11,18,14,0,3,0,46,6,20,481,20481,31,1978,CCU148B15771,C,C,U,1,4,8,B,1,5,7,7,1,P,,,,,,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,6,2,12,0,0,0,0
47,470265,2,1,0,30,4,13,0,19,0,3,0,47,6,37,32,37032,2,2000,1HGCG3248YA0,1,H,G,C,G,3,2,4,8,Y,A,0,P,HOND,ULX,CP,0,17,3009,,0,1051,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,4,14,0,0,0,0
47,470266,2,1,0,24,4,4,30,14,0,2,0,93,6,82,881,82881,66,2001,1FUPUSZB21LF,1,F,U,P,U,S,Z,B,2,1,L,F,T,FRHT,FLD,DS,1,17,,8,0,0,CON,D,,1,57,703793,57703793,3,6,1,1,0,0,0,0,0,0,0,0,6,98,6,2,8,0,0,0,0
47,470298,2,1,0,23,5,1,32,14,0,3,0,47,6,42,42,42042,4,2009,WDDGF54XX9R0,W,D,D,G,F,5,4,X,X,9,R,0,P,MERZ,C30,4D,9,17,3527,,0,1087,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,98,4,4,14,0,0,0,0
47,470298,3,1,0,23,5,1,32,14,0,3,0,47,6,42,42,42042,4,2009,WDDGF54X69F2,W,D,D,G,F,5,4,X,6,9,F,2,P,MERZ,C30,4D,9,17,3527,,0,1087,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,4,4,14,0,0,0,0
47,470298,4,1,0,23,5,1,32,14,0,3,0,47,6,42,42,42042,4,2007,WDBRF52H77F8,W,D,B,R,F,5,2,H,7,7,F,8,P,MERZ,C23,4D,7,17,3405,,0,1069,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,4,4,14,0,0,0,0
47,470298,5,1,0,23,5,1,32,14,0,3,0,47,6,42,48,42048,4,2008,WDBUF56X28B1,W,D,B,U,F,5,6,X,2,8,B,1,P,MERZ,ESD,4D,8,17,3740,,0,1124,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,4,4,14,0,0,0,0
47,470383,2,2,0,17,2,0,20,14,0,2,0,47,6,2,405,2405,14,2007,1J4GK48K47W6,1,J,4,G,K,4,8,K,4,7,W,6,T,JEEP,SPR,4W,7,17,,1,0,1043,LIB,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,14,0,0,0,0
47,470530,2,1,0,18,6,1,6,33,0,3,0,47,6,12,461,12461,21,1986,1FTDE14Y8GHB,1,F,T,D,E,1,4,Y,8,G,H,B,T,FORD,15V,CG,86,17,,1,1380,1240,VAN,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,4,3,14,0,0,0,0
47,470667,2,1,0,19,9,18,45,53,0,3,0,47,6,20,481,20481,31,2000,1GCEK19V4YE3,1,G,C,E,K,1,9,V,4,Y,E,3,T,CHEV,SK1,PC,0,17,,2,1575,1435,SIL,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
47,470707,3,2,0,5,6,1,35,59,0,3,0,99,6,99,999,99999,99,9999,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,U,,,,9,17,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,99,99,9,0,62,62,9,9,54,0,0,0,0
47,470820,1,1,0,25,10,6,19,14,0,2,0,47,6,20,481,20481,31,2006,1GCEC19T36Z1,1,G,C,E,C,1,9,T,3,6,Z,1,T,CHEV,SC1,4C,6,17,,2,1575,1340,SIL,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,98,6,2,14,0,0,0,0
47,470896,2,1,0,6,11,16,15,14,0,3,0,47,6,12,471,12471,30,1993,1FTCR11X7PTA,1,F,T,C,R,1,1,X,7,P,T,A,T,FORD,RNG,PK,93,17,,1,1139,1079,RNG,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,98,6,4,14,0,0,0,0
47,470896,3,1,0,6,11,16,15,14,0,3,0,47,6,12,422,12422,15,2001,1FMPU18L21LB,1,F,M,P,U,1,8,L,2,1,L,B,P,FORD,EPT,UT,1,17,5417,,0,1191,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,82,98,4,4,54,0,0,0,0
47,470896,4,1,0,6,11,16,15,14,0,3,0,47,6,21,22,21022,4,1996,1G3GR62C5T41,1,G,3,G,R,6,2,C,5,T,4,1,P,OLDS,AUR,4D,96,17,3967,,0,1138,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,2,4,54,0,0,0,0
48,480070,2,1,0,26,1,2,45,33,0,3,0,48,6,59,403,59403,14,2004,JTJGA31UX400,J,T,J,G,A,3,1,U,X,4,0,0,P,LEXS,R33,UT,4,17,3860,,0,1069,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,99,99,9,9,12,0,0,0,0
48,480070,3,1,0,26,1,2,45,33,0,3,0,48,6,37,441,37441,20,2007,5FNRL38807B1,5,F,N,R,L,3,8,8,0,7,B,1,P,HOND,UDY,SV,7,17,0,,0,1181,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,99,99,9,9,12,0,0,0,0
48,480103,2,1,0,22,1,20,50,14,0,2,0,48,6,37,401,37401,14,1998,4S6CM58W2W44,4,S,6,C,M,5,8,W,2,W,4,4,P,HOND,PAS,UT,98,17,3740,,0,1064,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,7,4,3,12,0,0,0,0
48,480160,2,1,0,21,2,2,30,53,0,3,0,48,6,30,32,30032,2,1971,1112961054,1,1,1,2,9,6,1,0,5,4,,,P,,,,,,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,4,4,54,0,0,0,0
48,480190,2,1,0,7,1,3,0,14,0,2,0,48,6,86,881,86881,66,1997,1M1AA12Y9VW0,1,M,1,A,A,1,2,Y,9,V,W,0,T,MACK,CH6,DS,97,17,,8,0,0,600,D,,1,57,624417,57624417,3,6,1,1,0,0,0,0,0,0,0,0,6,6,4,1,12,0,0,0,0
48,480199,2,1,0,10,2,22,41,14,0,3,0,48,6,12,481,12481,31,2001,1FTRW07L01KE,1,F,T,R,W,0,7,L,0,1,K,E,T,FORD,F1S,CW,1,17,,2,0,1385,COF,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,61,2,4,12,0,0,0,0
48,480218,2,1,0,7,2,4,2,14,0,2,0,48,6,6,43,6043,2,2004,1C3EL45X94N2,1,C,3,E,L,4,5,X,9,4,N,2,P,CHRY,SLX,CV,4,17,3303,,0,1060,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,7,4,3,12,0,0,0,0
48,480309,2,1,1,12,3,22,25,14,0,2,0,93,6,82,881,82881,66,2000,1FUPDDZB6YLF,1,F,U,P,D,D,Z,B,6,Y,L,F,T,FRHT,FLD,DS,0,17,,8,0,0,CON,D,,1,57,1595437,571595437,3,6,1,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,1
48,480460,1,1,1,8,4,10,14,45,0,4,0,48,3,86,881,86881,63,1994,1M2B221C1RM0,1,M,2,B,2,2,1,C,1,R,M,0,T,MACK,DM6,DP,94,17,,8,0,0,600,D,,0,57,1946500,571946500,3,1,2,1,0,0,0,0,0,0,0,0,6,6,2,3,12,0,0,0,0
48,480486,2,1,0,21,4,0,20,14,0,2,0,40,6,23,881,23881,62,2007,1GDJ7C1377F9,1,G,D,J,7,C,1,3,7,7,F,9,T,GMC,C7C,CB,7,17,,6,2960,1400,C75,D,,0,88,888888888,88888888888,2,2,1,1,0,0,0,0,0,0,0,0,12,12,2,3,12,0,0,0,0
48,480493,2,1,2,1,1,14,15,14,0,2,0,48,6,18,2,18002,4,1995,1G4HP52L5SH4,1,G,4,H,P,5,2,L,5,S,H,4,P,BUIC,LCF,4D,95,17,3422,,0,1108,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,3,12,0,0,0,1
48,480502,2,1,4,19,3,16,45,14,0,2,0,48,6,49,40,49040,4,1997,4T1BG22K6VU0,4,T,1,B,G,2,2,K,6,V,U,0,P,TOYT,UEX,4D,97,17,2976,,0,1051,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,3,12,0,0,0,1
48,480555,3,2,0,1,4,17,0,12,6,3,0,48,6,20,422,20422,15,2005,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,U,,CAN,CW,9,17,,1,0,1260,CAN,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,4,4,12,0,0,0,0
48,480555,4,2,0,1,4,17,0,12,6,3,0,48,6,23,472,23472,30,2005,1GTDT1362581,1,G,T,D,T,1,3,6,2,5,8,1,T,GMC,CAN,CW,5,17,,1,0,1260,CAN,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,4,4,12,0,0,0,0
48,480589,3,2,0,29,4,11,49,12,6,2,0,48,6,7,442,7442,20,2009,2D8HN44E59R6,2,D,8,H,N,4,4,E,5,9,R,6,P,DODG,CAR,SV,9,17,4321,,0,1212,,F,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,4,12,0,0,0,0
48,480590,2,1,0,29,4,0,26,53,0,3,0,48,6,12,481,12481,31,2004,1FTRF12W44NA,1,F,T,R,F,1,2,W,4,4,N,A,T,FORD,F15,PK,4,17,,2,1450,1260,COF,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,81,81,2,1,12,0,0,0,0
48,480590,3,1,0,29,4,0,26,53,0,3,0,48,6,58,39,58039,6,2006,JNRAS08U86X1,J,N,R,A,S,0,8,U,8,6,X,1,P,INFI,IFX,UT,6,17,4045,,0,1122,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,1,12,0,0,0,0
48,480590,4,1,0,29,4,0,26,53,0,3,0,48,6,24,10,24010,6,2009,5GZER13D79J1,5,G,Z,E,R,1,3,D,7,9,J,1,P,STRN,OUT,UT,9,17,4702,,0,1189,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,99,99,9,9,12,0,0,0,0
48,480590,5,1,0,29,4,0,26,53,0,3,0,48,6,30,40,30040,4,2007,3VWEF71K67M1,3,V,W,E,F,7,1,K,6,7,M,1,P,VOLK,JWE,4D,7,17,3290,,0,1015,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,99,99,9,9,12,0,0,0,0
48,480590,6,1,0,29,4,0,26,53,0,3,0,48,6,24,1,24001,4,1996,1G8ZK527XTZ1,1,G,8,Z,K,5,2,7,X,T,Z,1,P,STRN,SL2,4D,96,17,2350,,0,1024,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,99,99,9,9,12,0,0,0,0
48,480710,3,2,1,25,5,1,13,12,1,2,0,48,6,2,404,2404,14,1992,1J4FT58S2NL1,1,J,4,F,T,5,8,S,2,N,L,1,T,JEEP,LAR,4W,92,17,,1,0,1014,CHK,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,3,12,0,0,0,0
48,480735,2,1,2,31,5,7,9,14,0,2,0,48,6,35,443,35443,20,2005,5N1BV28U15N1,5,N,1,B,V,2,8,U,1,5,N,1,P,NISS,QST,SV,5,17,3914,,0,1240,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,3,12,0,0,0,1
48,480825,2,1,1,24,2,10,55,14,0,2,0,48,6,99,999,99999,99,9999,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,U,,,,9,17,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,9,1,14,0,0,0,0
48,480903,1,1,1,21,6,18,49,14,0,3,0,93,6,84,881,84881,66,2010,3HSCUAPR5AN1,3,H,S,C,U,A,P,R,5,A,N,1,T,INTL,PPR,DS,10,17,,8,0,0,PRO,D,,1,57,270179,57270179,3,6,1,1,0,0,0,0,0,0,0,0,6,12,2,1,12,0,0,0,0
48,480968,2,1,1,17,6,10,35,14,0,2,0,48,6,12,461,12461,21,2003,1FTNE24L43HA,1,F,T,N,E,2,4,L,4,3,H,A,T,FORD,25V,CG,3,17,,2,0,1380,VAN,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,6,1,0,6,6,2,9,12,0,0,0,0
48,480993,2,1,0,17,3,7,12,33,0,3,0,48,6,89,883,89883,66,1992,4V1KDDCE1NN6,4,V,1,K,D,D,C,E,1,N,N,6,T,WHGM,WHR,DS,92,17,,8,0,0,WHC,D,,0,88,888888888,88888888888,3,5,96,1,0,0,0,0,0,0,0,0,61,61,9,9,12,0,0,0,0
48,480999,2,1,0,11,4,2,50,14,0,2,0,48,6,20,431,20431,16,1989,1GNER16K0KF1,1,G,N,E,R,1,6,K,0,K,F,1,P,CHEV,R15,UT,89,17,4896,,0,1295,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,3,14,0,0,0,0
48,481009,2,1,1,9,6,23,31,14,0,2,0,48,6,82,881,82881,66,2004,1FUJA6AV14LN,1,F,U,J,A,6,A,V,1,4,L,N,T,FRHT,COL,DS,4,17,,8,0,0,CON,D,,1,57,165420,57165420,3,6,1,1,0,0,0,0,0,0,0,0,6,6,2,1,12,0,0,0,0
48,481020,2,1,0,11,4,6,10,33,0,3,0,48,6,2,431,2431,15,1982,1JCNE15N8CT0,1,J,C,N,E,1,5,N,8,C,T,0,P,AMER,WAG,SW,82,17,3797,,0,1090,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,99,99,9,4,72,0,0,0,0
48,481033,3,2,0,26,5,23,2,12,6,3,0,48,6,7,482,7482,31,2007,1D7HU18237S1,1,D,7,H,U,1,8,2,3,7,S,1,T,DODG,SQ1,CW,7,17,,2,1605,1405,RPC,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,10,2,1,14,0,0,0,0
48,481048,2,1,2,21,6,10,25,45,0,4,0,48,3,38,882,38882,62,2002,4GTJ7C1372J7,4,G,T,J,7,C,1,3,7,2,J,7,T,ISU,FTR,TB,2,17,,6,0,0,FTR,D,,0,57,2042942,572042942,2,1,3,1,0,0,0,0,0,0,0,0,6,6,2,3,12,0,0,0,0
48,481048,3,1,1,21,6,10,25,45,0,4,0,48,3,23,882,23882,61,2001,J8DE5B147179,J,8,D,E,5,B,1,4,7,1,7,9,T,GMC,W55,TB,1,17,,5,0,0,550,D,,0,57,2042942,572042942,2,1,3,1,0,0,0,0,0,0,0,0,6,6,2,3,12,0,0,0,0
48,481048,4,1,2,21,6,10,25,45,0,4,0,48,3,12,481,12481,31,2007,1FTSX20597EA,1,F,T,S,X,2,0,5,9,7,E,A,T,FORD,F2S,4C,7,17,,2,1580,1420,SRW,G,,1,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,3,12,0,0,0,1
48,481090,2,1,1,22,6,23,10,14,0,2,0,48,6,98,806,98806,62,2009,5PVND8JN992S,5,P,V,N,D,8,J,N,9,9,2,S,T,HINO,238,CC,9,17,,6,0,0,HIN,D,,0,99,999999999,99999999999,2,1,96,1,0,0,0,0,0,0,0,0,6,14,2,3,12,0,0,0,0
48,481279,2,1,1,31,7,6,10,14,0,2,0,93,6,82,881,82881,66,2004,1FUJBBCG44LM,1,F,U,J,B,B,C,G,4,4,L,M,T,FRHT,ST2,DS,4,17,,8,0,0,CON,D,,1,57,1697860,571697860,3,6,3,1,0,0,0,0,0,0,0,0,6,6,2,9,12,0,0,0,0
48,481287,2,1,1,3,8,5,20,14,0,2,0,40,6,85,881,85881,63,2006,1NKDLT0XX6R1,1,N,K,D,L,T,0,X,X,6,R,1,T,KW,T80,TM,6,17,,8,2600,1600,CON,D,,0,57,126693,57126693,3,2,3,2,2,2922,8,1,0,0,0,0,6,6,4,3,12,0,0,0,0
48,481296,2,1,0,4,8,7,51,14,0,2,0,93,6,51,881,51881,66,2005,4V4NC9TG35N3,4,V,4,N,C,9,T,G,3,5,N,3,T,VOLV,VNL,DS,5,17,,8,0,0,VVN,D,,1,57,00876461,5700876461,3,6,1,1,0,0,0,0,0,0,0,0,6,6,2,3,8,0,0,0,0
48,481468,3,2,0,13,6,3,11,12,1,2,0,48,6,20,471,20471,30,1998,1GCCS1444W81,1,G,C,C,S,1,4,4,4,W,8,1,T,CHEV,S14,PK,98,17,,1,1179,1083,S,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,4,3,12,0,0,0,0
48,481708,2,1,1,20,5,17,12,14,0,2,0,40,6,38,402,38402,14,1997,4S2CK58V3V43,4,S,2,C,K,5,8,V,3,V,4,3,P,ISU,ROD,UT,97,17,0,,0,1087,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,9,12,0,0,0,0
48,481903,2,1,0,30,10,1,25,33,0,3,0,48,6,20,2,20002,4,1996,1G1BL52P3TR1,1,G,1,B,L,5,2,P,3,T,R,1,P,CHEV,CIS,4D,96,17,4061,,0,1159,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,2,4,12,0,0,0,0
48,481903,3,1,0,30,10,1,25,33,0,3,0,48,6,38,402,38402,14,1997,4S2CK58E5V43,4,S,2,C,K,5,8,E,5,V,4,3,P,ISU,ROD,UT,97,17,0,,0,1087,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,11,4,3,14,0,0,0,0
48,481903,4,1,0,30,10,1,25,33,0,3,0,48,6,19,3,19003,4,2004,1G6KF57914U2,1,G,6,K,F,5,7,9,1,4,U,2,P,CADI,D/T,4D,4,17,4047,,0,1153,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,5,2,4,14,0,0,0,0
48,481918,3,2,0,14,10,2,41,12,6,2,0,48,6,12,16,12016,4,2010,2FABP7BV4AX1,2,F,A,B,P,7,B,V,4,A,X,1,P,FORD,CVP,4D,10,17,4128,,0,1147,,F,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,3,14,0,0,0,0
48,481932,2,3,0,3,3,17,32,59,0,2,0,48,6,20,481,20481,31,2007,2GCEC13C4715,2,G,C,E,C,1,3,C,4,7,1,5,T,CHEV,1CW,CW,7,17,,2,0,1435,SIL,G,,1,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,1,5,4,4,14,0,0,0,0
48,481950,2,1,0,24,7,5,22,14,0,2,0,48,6,12,461,12461,21,2001,1FTNS24L41HB,1,F,T,N,S,2,4,L,4,1,H,B,T,FORD,25V,EC,1,17,,2,0,1380,VAN,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,3,14,0,0,0,0
48,481950,3,1,0,24,7,5,22,14,0,2,0,48,6,18,7,18007,4,1999,2G4WS52M7X14,2,G,4,W,S,5,2,M,7,X,1,4,P,BUIC,CCU,4D,99,17,3353,,0,1090,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,7,4,3,14,0,0,0,0
48,482041,2,2,0,2,11,10,41,12,6,2,0,48,6,12,481,12481,31,2007,1FTRW12W67KC,1,F,T,R,W,1,2,W,6,7,K,C,T,FORD,F1S,CW,7,17,,2,0,1390,COF,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,61,4,3,14,0,0,0,0
48,482041,3,2,0,2,11,10,41,12,6,2,0,48,6,20,461,20461,21,2005,1GCFG15X4512,1,G,C,F,G,1,5,X,4,5,1,2,T,CHEV,E15,CG,5,17,,2,0,1350,EXP,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,61,4,3,14,0,0,0,0
48,482150,2,1,0,17,4,3,18,14,0,2,0,48,6,2,404,2404,14,2000,1J4G248S8YC1,1,J,4,G,2,4,8,S,8,Y,C,1,T,JEEP,LRO,4W,0,17,,1,0,1059,GCK,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,14,0,0,0,0
48,482153,3,2,0,29,5,13,33,12,6,3,0,48,6,20,2,20002,4,2000,2G1WF52E5Y93,2,G,1,W,F,5,2,E,5,Y,9,3,P,CHEV,IMP,4D,0,17,3389,,0,1110,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,3,2,8,12,0,0,0,0
48,482163,2,1,0,6,8,2,20,14,0,2,0,31,6,86,881,86881,66,2001,1M1AE07Y51W0,1,M,1,A,E,0,7,Y,5,1,W,0,T,MACK,CX6,TM,1,17,,8,0,0,600,D,,1,57,166583,57166583,3,6,1,1,0,0,0,0,0,0,0,0,6,6,6,2,14,0,0,0,0
48,482187,2,1,0,26,10,9,3,8,0,2,0,48,6,12,481,12481,31,1961,F10JR131710,F,1,0,J,R,1,3,1,7,1,0,,P,,,,,,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,3,14,0,0,0,0
48,482206,2,1,0,12,11,23,1,14,0,2,0,48,6,53,33,53033,4,2003,JS2RA41S3351,J,S,2,R,A,4,1,S,3,3,5,1,P,SUZI,ASG,4D,3,17,2676,,0,976,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,4,4,14,0,0,0,0
48,482206,3,1,0,12,11,23,1,14,0,2,0,48,6,7,402,7402,14,1998,1B4HS28Z7WF1,1,B,4,H,S,2,8,Z,7,W,F,1,P,DODG,DUR,UT,98,17,4349,,0,1159,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,3,2,4,14,0,0,0,0
48,482226,3,2,0,23,11,10,51,12,2,3,0,48,6,19,3,19003,4,1997,1G6KD52Y8VU2,1,G,6,K,D,5,2,Y,8,V,U,2,P,CADI,DFW,4D,97,17,3911,,0,1138,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,61,2,4,14,0,0,0,0
48,482291,2,1,0,26,11,23,27,14,0,2,0,18,6,82,881,82881,66,2009,1FUJGLDR59LA,1,F,U,J,G,L,D,R,5,9,L,A,T,FRHT,125,DS,9,17,,8,0,0,CSC,D,,1,57,28406,5728406,3,6,1,1,0,0,0,0,0,0,0,0,6,6,4,4,12,0,0,0,0
48,482316,2,1,0,5,7,16,41,14,0,2,0,48,6,20,2,20002,4,2006,2G1WT58K3693,2,G,1,W,T,5,8,K,3,6,9,3,P,CHEV,IMT,4D,6,17,3477,,0,1105,,F,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,7,2,4,12,0,0,0,0
48,482316,3,1,0,5,7,16,41,14,0,2,0,48,6,34,34,34034,4,2003,WBAEV33423KL,W,B,A,E,V,3,3,4,2,3,K,L,P,BMW,325,4D,3,17,3219,,0,1073,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,5,4,4,12,0,0,0,0
48,482373,2,1,1,4,12,2,52,14,0,2,0,48,6,23,881,23881,61,2007,1GDE5C1287F4,1,G,D,E,5,C,1,2,8,7,F,4,T,GMC,C5C,CB,7,17,,5,2240,1280,C55,D,,0,88,888888888,88888888888,2,1,3,1,0,0,0,0,0,0,0,0,14,14,4,1,14,0,0,0,0
48,482373,3,1,1,4,12,2,52,14,0,2,0,48,6,20,880,20880,67,2009,1GBJC84K79F1,1,G,B,J,C,8,4,K,7,9,F,1,T,CHEV,3C2,CC,9,17,,3,1615,1370,SIL,G,,0,88,888888888,88888888888,2,1,97,1,0,0,0,0,0,0,0,0,6,6,2,8,54,0,0,0,0
